Wind,,,,,,,,,,,,
时间区间,2006-10-08:2020-03-06,2006-10-08:2020-03-06,2004-05-24:2020-03-06,2006-10-08:2020-03-06,1999-01-04:2020-03-06,1997-06-20:2020-03-06,2006-10-08:2020-03-06,2006-10-08:2020-03-06,2006-10-08:2020-03-06,2007-12-14:2020-03-06,2007-12-14:2020-03-06,2007-12-14:2020-03-06
频率,日,日,日,日,日,日,日,日,日,日,日,日
指标名称,SHIBOR1M,SHIBOR3M,IBO001,SHIBOR6M,R007,B0,SHIBORO/N,SHIBOR1W,SHIBOR2W,国债到期收益率:6个月,国债到期收益率:1年,国债到期收益率:2年
2018-08-09,2.6430,2.8160,1.6643,2.9540,2.2572,2.2582,1.6220,2.4500,2.4580,2.4119,2.6927,2.9082
2018-08-10,2.6160,2.8010,1.8700,2.9250,2.2713,2.2524,1.8260,2.4260,2.4660,2.4232,2.7471,2.9895
2018-08-13,2.6030,2.7910,2.1515,2.9150,2.3564,2.3574,2.1130,2.4910,2.4710,2.3905,2.8933,3.0568
2018-08-14,2.6130,2.7990,2.3597,2.9250,2.5757,2.5701,2.3280,2.5890,2.4950,2.4314,2.8236,3.0361
2018-08-15,2.6310,2.8070,2.3755,2.9300,2.6246,2.6236,2.3450,2.6120,2.5150,2.4710,2.8068,3.0071
2018-08-16,2.6390,2.8130,2.5466,2.9460,2.5429,2.5440,2.5110,2.6370,2.5600,2.4925,2.8481,3.0635
2018-08-17,2.6530,2.8170,2.6142,2.9710,2.7039,2.7007,2.5800,2.6500,2.6050,2.5011,2.8442,3.1013
2018-08-20,2.6760,2.8300,2.6631,2.9970,2.7911,2.7910,2.6250,2.6740,2.6900,2.6313,2.9222,3.1319
2018-08-21,2.6940,2.8560,2.6620,3.0530,2.8040,2.7989,2.6360,2.6810,2.7390,2.5799,2.9332,3.1674
2018-08-22,2.7010,2.8780,2.5653,3.0760,2.7272,2.7280,2.5380,2.6620,2.7500,2.7110,2.9158,3.1688
2018-08-23,2.7310,2.8870,2.4682,3.1280,2.5782,2.5794,2.4540,2.6490,2.7550,2.7174,2.9124,3.1501
2018-08-24,2.7380,2.8890,2.4308,3.1560,2.5739,2.5717,2.3920,2.6120,2.7480,2.6693,2.8357,3.0961
2018-08-27,2.7510,2.8950,2.4554,3.1720,2.7437,2.7424,2.4400,2.6420,2.7470,2.6503,2.8561,3.1047
2018-08-28,2.7500,2.8990,2.4407,3.1950,2.7507,2.7479,2.4255,2.6470,2.7280,2.6085,2.8698,3.1370
2018-08-29,2.7420,2.8970,2.4157,3.2070,2.7629,2.7615,2.3895,2.6460,2.7020,2.6442,2.8498,3.1191
2018-08-30,2.7270,2.8940,2.3087,3.2090,2.7177,2.7174,2.2770,2.6400,2.6860,2.6946,2.8586,3.1265
2018-08-31,2.7200,2.8940,2.3480,3.2070,2.6339,2.6357,2.3090,2.6330,2.6800,2.5302,2.8406,3.1094
2018-09-03,2.7160,2.8870,2.3089,3.2070,2.5659,2.5660,2.2770,2.6210,2.6650,2.6097,2.8417,3.1149
2018-09-04,2.7060,2.8780,2.2385,3.2050,2.4688,2.4697,2.1950,2.6000,2.6460,2.6029,2.8432,3.1494
2018-09-05,2.6960,2.8500,2.2048,3.2000,2.4260,2.4251,2.1640,2.5520,2.6230,2.6099,2.8513,3.1566
2018-09-06,2.7000,2.8450,2.5314,3.2010,2.5402,2.5443,2.4940,2.6330,2.6380,2.5739,2.8578,3.1658
2018-09-07,2.7120,2.8510,2.6260,3.2020,2.7415,2.7402,2.5910,2.6730,2.7050,2.6394,2.8510,3.1452
2018-09-10,2.7230,2.8420,2.6064,3.2090,2.7301,2.7287,2.5730,2.6790,2.7150,2.6588,2.8523,3.1497
2018-09-11,2.7350,2.8480,2.6302,3.2130,2.7765,2.7736,2.5900,2.6860,2.7350,2.5319,2.8540,3.1743
2018-09-12,2.7510,2.8460,2.5891,3.2160,2.7111,2.7110,2.5570,2.6750,2.7340,2.5793,2.8739,3.2086
2018-09-13,2.7600,2.8430,2.5594,3.2220,2.6289,2.6294,2.5300,2.6630,2.7320,2.6148,2.8577,3.1506
2018-09-14,2.7560,2.8300,2.5241,3.2240,2.5908,2.5922,2.4890,2.6450,2.7140,2.5657,2.8732,3.1594
2018-09-17,2.7490,2.8220,2.4959,3.2270,2.6206,2.6222,2.4660,2.6390,2.7060,2.5771,2.8664,3.1421
2018-09-18,2.7530,2.8200,2.7049,3.2330,2.8402,2.8353,2.6540,2.6850,2.7190,2.5755,2.8734,3.1410
2018-09-19,2.7510,2.8180,2.6031,3.2350,2.7303,2.7287,2.5620,2.6680,2.7190,2.6498,2.8972,3.1517
2018-09-20,2.7530,2.8120,2.5552,3.2410,2.6871,2.6869,2.5190,2.6590,2.7330,2.6225,3.0092,3.2227
2018-09-21,2.7540,2.8150,2.5517,3.2480,2.6586,2.6545,2.5140,2.6540,2.7460,2.6155,3.0076,3.2118
2018-09-25,2.7710,2.8270,2.5625,3.2570,2.8197,2.8156,2.5430,2.6920,2.7910,2.6063,3.0331,3.2110
2018-09-26,2.7850,2.8300,2.5741,3.2670,2.9548,2.9393,2.5530,2.7110,2.8790,2.6447,3.0096,3.2015
2018-09-27,2.7990,2.8380,2.4774,3.2750,3.1550,3.1350,2.4600,2.7220,2.9860,2.6191,3.0081,3.1957
2018-09-28,2.8000,2.8430,2.4588,3.2820,3.0343,3.0233,2.4450,2.7300,3.1270,2.6959,2.9865,3.1661
2018-09-29,2.8020,2.8460,2.0966,3.2850,2.8620,2.8473,2.0730,2.7830,3.3100,0.0000,0.0000,0.0000
2018-09-30,2.8020,2.8470,2.8458,3.2870,3.0082,3.0520,2.6530,2.7660,3.4730,0.0000,0.0000,0.0000
2018-10-08,2.7810,2.8360,2.5637,3.2690,2.7101,2.7100,2.5360,2.6570,2.7660,2.7082,2.9696,3.1575
2018-10-09,2.7340,2.8160,2.5344,3.2580,2.6697,2.6676,2.5020,2.6330,2.7030,2.5844,2.9453,3.1450
2018-10-10,2.7050,2.8100,2.4277,3.2530,2.6590,2.6595,2.3980,2.6180,2.6730,2.4633,2.9516,3.1509
2018-10-11,2.6920,2.8010,2.3897,3.2510,2.6336,2.6335,2.3600,2.6110,2.6500,2.6560,2.8809,3.0848
2018-10-12,2.6820,2.8000,2.4668,3.2500,2.6075,2.6087,2.4390,2.6150,2.6440,2.6201,2.8908,3.0970
2018-10-15,2.6680,2.8010,2.4134,3.2530,2.6085,2.6096,2.3770,2.6120,2.6370,2.5747,2.8812,3.0852
2018-10-16,2.6580,2.8000,2.3994,3.2530,2.6105,2.6109,2.3730,2.6030,2.6330,2.2578,2.8968,3.0892
2018-10-17,2.6510,2.8180,2.3860,3.2540,2.6127,2.6135,2.3530,2.6040,2.6320,2.3284,2.8700,3.1263
2018-10-18,2.6510,2.8320,2.4645,3.2600,2.6036,2.6042,2.4270,2.6110,2.6370,2.3986,2.8828,3.0921
2018-10-19,2.6550,2.8420,2.4821,3.2670,2.6081,2.6086,2.4450,2.6220,2.6480,2.3659,2.9144,3.0884
2018-10-22,2.6630,2.8710,2.5124,3.2770,2.6374,2.6380,2.4750,2.6320,2.6500,2.4498,2.9500,3.1129
2018-10-23,2.6720,2.9030,2.4862,3.2890,2.6383,2.6390,2.4510,2.6350,2.6530,2.5424,2.9439,3.1117
2018-10-24,2.6750,2.9240,2.4290,3.2960,2.6154,2.6156,2.3930,2.6310,2.6530,2.4506,2.9221,3.1042
2018-10-25,2.6750,2.9480,2.2452,3.2970,2.7173,2.7171,2.2150,2.6300,2.6510,2.5030,2.9177,3.0975
2018-10-26,2.6730,2.9520,2.0978,3.2970,2.6557,2.6553,2.0670,2.6180,2.6500,2.4924,2.9015,3.0790
2018-10-29,2.6720,2.9580,1.8933,3.2970,2.6522,2.6525,1.8520,2.6090,2.6510,2.5583,2.8793,3.0486
2018-10-30,2.6630,2.9570,1.6039,3.2950,2.6163,2.6174,1.5660,2.5980,2.6400,2.4718,2.8821,3.0889
2018-10-31,2.6890,2.9630,2.4762,3.2980,2.8998,2.8973,2.3700,2.7150,2.7300,2.5855,2.8379,3.0464
2018-11-01,2.6960,2.9760,2.5861,3.2970,2.7067,2.7062,2.5470,2.6730,2.6910,2.5873,2.8027,3.0360
2018-11-02,2.6940,2.9810,2.5156,3.2960,2.6159,2.6160,2.4770,2.6490,2.6620,2.5874,2.8031,3.0521
2018-11-05,2.6910,2.9860,2.4671,3.2940,2.6262,2.6266,2.4345,2.6380,2.6520,2.6351,2.7752,3.0119
2018-11-06,2.6840,2.9910,2.3015,3.2940,2.5874,2.5878,2.2700,2.6130,2.6460,2.6108,2.7502,2.9938
2018-11-07,2.6800,2.9970,2.1315,3.2970,2.5626,2.5631,2.0906,2.5950,2.6260,2.5871,2.7377,2.9764
2018-11-08,2.6780,3.0000,2.0258,3.2990,2.5432,2.5434,1.9780,2.6000,2.6190,2.5679,2.7062,2.9255
2018-11-09,2.6710,3.0010,2.0803,3.3000,2.5165,2.5184,2.0380,2.5990,2.6170,2.5609,2.6574,2.8887
2018-11-12,2.6750,3.0010,2.3599,3.3000,2.6240,2.6255,2.3090,2.6240,2.6270,2.5229,2.6299,2.8789
2018-11-13,2.6850,3.0040,2.5036,3.3000,2.6933,2.6939,2.4680,2.6330,2.6360,2.5220,2.6078,2.8638
2018-11-14,2.6850,3.0080,2.3629,3.2980,2.6295,2.6300,2.3250,2.6320,2.6380,2.5230,2.5323,2.7529
2018-11-15,2.6850,3.0100,2.3770,3.2960,2.5947,2.5949,2.3390,2.6290,2.6380,2.5546,2.5313,2.7501
2018-11-16,2.6840,3.0230,2.3871,3.2970,2.6203,2.6204,2.3450,2.6290,2.6410,2.4859,2.4928,2.7310
2018-11-19,2.6860,3.0350,2.5917,3.2930,2.6859,2.6856,2.5510,2.6430,2.6500,2.4979,2.4914,2.7426
2018-11-20,2.6960,3.0530,2.6426,3.2940,2.8377,2.8344,2.6090,2.6650,2.6770,2.4979,2.5062,2.7564
2018-11-21,2.6970,3.0600,2.6165,3.2870,2.7535,2.7536,2.5790,2.6560,2.6780,2.4705,2.5291,2.7892
2018-11-22,2.6970,3.0640,2.5026,3.2810,2.6719,2.6723,2.4560,2.6420,2.6680,2.5183,2.4835,2.7304
2018-11-23,2.6910,3.0730,2.3934,3.2750,2.5867,2.5867,2.3560,2.6280,2.6550,2.4997,2.5075,2.7442
2018-11-26,2.6930,3.0850,2.5377,3.2770,2.8044,2.8031,2.4980,2.6440,2.6610,2.5017,2.5152,2.7713
2018-11-27,2.6970,3.0960,2.5926,3.2780,2.8389,2.8382,2.5560,2.6430,2.6640,2.4633,2.5020,2.7725
2018-11-28,2.6990,3.1040,2.5623,3.2770,2.8632,2.8608,2.5390,2.6500,2.6630,2.4765,2.4885,2.7349
2018-11-29,2.6969,3.1094,2.3318,3.2767,2.8629,2.8645,2.2620,2.6500,2.6630,2.4557,2.4839,2.7461
2018-11-30,2.7010,3.1130,2.7111,3.2790,2.9098,2.9037,2.6420,2.6690,2.6730,2.4715,2.4707,2.7111
2018-12-03,2.7140,3.1170,2.5454,3.2750,2.6454,2.6460,2.5150,2.6180,2.6480,2.4722,2.4837,2.7482
2018-12-04,2.7450,3.1260,2.4791,3.2750,2.6112,2.6122,2.4450,2.6210,2.6410,2.4606,2.4603,2.7149
2018-12-05,2.7820,3.1330,2.2847,3.2760,2.5594,2.5558,2.2670,2.5810,2.6130,2.4582,2.4615,2.6956
2018-12-06,2.8100,3.1330,2.4531,3.2750,2.5584,2.5592,2.4180,2.6000,2.6120,2.4413,2.4696,2.6674
2018-12-07,2.8280,3.1360,2.4494,3.2770,2.5841,2.5841,2.4160,2.6110,2.6180,2.4541,2.4430,2.6461
2018-12-10,2.8380,3.1420,2.4830,3.2770,2.5979,2.5988,2.4530,2.6150,2.6220,2.4698,2.4823,2.6564
2018-12-11,2.8480,3.1450,2.4954,3.2740,2.6145,2.6150,2.4630,2.6240,2.6250,2.4835,2.4869,2.6839
2018-12-12,2.8740,3.1470,2.4612,3.2740,2.6180,2.6183,2.4240,2.6260,2.6310,2.4575,2.4541,2.6502
2018-12-13,2.9000,3.1490,2.5509,3.2730,2.6560,2.6573,2.5190,2.6360,2.6380,2.5090,2.4743,2.6818
2018-12-14,2.9660,3.1560,2.6914,3.2740,2.8873,2.8875,2.6550,2.6830,2.6760,2.5955,2.4716,2.7315
2018-12-17,3.0020,3.1640,2.6556,3.2750,2.8914,2.8911,2.6250,2.6970,2.7270,2.5641,2.4733,2.6997
2018-12-18,3.0340,3.1740,2.7088,3.2780,3.0592,3.0556,2.6690,2.6940,2.7670,2.5482,2.5292,2.7557
2018-12-19,3.0470,3.1810,2.6853,3.2780,3.0131,3.0013,2.6540,2.6900,2.7880,2.5656,2.6111,2.7829
2018-12-20,3.1120,3.1990,2.5986,3.2820,2.8156,2.8107,2.5670,2.6760,2.8190,2.7154,2.6818,2.7753
2018-12-21,3.1540,3.2090,2.5262,3.2840,2.6590,2.6617,2.4860,2.6490,2.8660,2.6062,2.6929,2.7948
2018-12-24,3.2320,3.2300,2.3420,3.2860,3.0098,3.0032,2.3160,2.6590,3.0300,2.7926,2.6881,2.7810
2018-12-25,3.3020,3.2730,2.0628,3.2890,3.3966,3.4031,2.0280,2.6530,3.1300,2.7580,2.7047,2.8202
2018-12-26,3.3970,3.3090,2.0624,3.2910,4.8384,4.8200,2.0290,2.6720,3.2330,2.6416,2.6811,2.7854
2018-12-27,3.4700,3.3390,1.8514,3.2940,5.9222,5.9062,1.7930,2.6950,3.3220,2.6836,2.6812,2.7793
2018-12-28,3.4920,3.3570,1.6098,3.2970,4.8263,4.8200,1.4700,2.7210,3.3680,2.6144,2.6437,2.7941
2018-12-29,3.4720,3.3460,2.3450,3.2990,3.1362,3.1073,2.5540,2.9030,3.3990,0.0000,0.0000,0.0000
2019-01-02,3.2000,3.2850,2.3224,3.2920,2.5935,2.5943,2.3000,2.6340,2.8020,2.5819,2.5659,2.6799
2019-01-03,3.0840,3.2460,2.0078,3.2860,2.4736,2.4756,1.9680,2.5470,2.6730,2.5384,2.5143,2.6405
2019-01-04,3.0100,3.2150,1.6985,3.2700,2.4138,2.4141,1.6490,2.5630,2.6150,2.4616,2.4899,2.6340
2019-01-07,2.9090,3.1410,1.4921,3.2330,2.3409,2.3413,1.4470,2.4750,2.5410,2.4143,2.4340,2.6075
2019-01-08,2.8250,3.0930,1.4605,3.2060,2.2996,2.3010,1.4140,2.3720,2.4870,2.3885,2.3548,2.5581
2019-01-09,2.7900,3.0650,1.6188,3.1840,2.3937,2.3954,1.5670,2.4750,2.4770,2.3901,2.3580,2.5688
2019-01-10,2.7810,3.0310,1.7951,3.1490,2.5496,2.5495,1.7430,2.5870,2.5020,2.3988,2.3644,2.5787
2019-01-11,2.7720,3.0070,1.7662,3.1200,2.5283,2.5258,1.7080,2.5550,2.5150,2.3830,2.4167,2.6127
2019-01-14,2.7750,2.9840,1.9361,3.1060,2.6203,2.6227,1.8780,2.6290,2.5410,2.3852,2.4238,2.6181
2019-01-15,2.7770,2.9620,2.3144,3.0940,2.7920,2.7907,2.2450,2.6520,2.5700,2.3911,2.4538,2.6392
2019-01-16,2.7770,2.9420,2.3820,3.0790,2.6913,2.6917,2.3060,2.6400,2.5760,2.3652,2.4570,2.6431
2019-01-17,2.7770,2.9300,2.3124,3.0660,2.5591,2.5596,2.2590,2.6110,2.5690,2.3503,2.4212,2.5775
2019-01-18,2.7770,2.9180,2.2359,3.0610,2.5451,2.5461,2.1785,2.6180,2.5580,2.3644,2.4225,2.5768
2019-01-21,2.7860,2.9150,2.2866,3.0550,2.5576,2.5573,2.2400,2.5940,2.6370,2.3767,2.4266,2.5748
2019-01-22,2.7970,2.9140,2.2857,3.0540,2.5718,2.5722,2.2430,2.5780,2.6950,2.3861,2.4442,2.5948
2019-01-23,2.8060,2.9090,2.2935,3.0520,2.5989,2.5989,2.2440,2.5840,2.7090,2.3909,2.4053,2.5924
2019-01-24,2.8110,2.9040,2.3109,3.0440,2.5905,2.5922,2.2630,2.6160,2.7160,2.3950,2.4089,2.5726
2019-01-25,2.8190,2.9020,2.4141,3.0370,2.6022,2.6032,2.3620,2.6260,2.7480,2.3837,2.4040,2.5818
2019-01-28,2.8280,2.9010,2.2436,3.0310,2.6103,2.6091,2.1940,2.6600,2.8820,2.3573,2.4106,2.5863
2019-01-29,2.8350,2.9000,2.1172,3.0270,2.7645,2.7708,2.0780,2.7660,2.9820,2.3609,2.4032,2.5687
2019-01-30,2.8400,2.9010,2.0364,3.0260,2.8132,2.8131,2.0021,2.7650,2.9970,2.3093,2.3850,2.5381
2019-01-31,2.8390,2.9000,2.2814,3.0210,2.9137,2.9107,2.2380,2.7560,2.9790,2.3203,2.4080,2.5806
2019-02-01,2.8350,2.9000,2.1210,3.0170,2.7557,2.7557,2.1000,2.7220,2.8430,2.3384,2.3637,2.5308
2019-02-02,2.8190,2.9000,2.3049,3.0110,2.2391,2.2415,2.2640,2.3720,2.5710,0.0000,0.0000,0.0000
2019-02-03,2.8080,2.9000,2.1183,3.0060,2.3166,2.3081,2.0860,2.3340,2.4700,0.0000,0.0000,0.0000
2019-02-11,2.7850,2.8980,2.3098,2.9950,2.5765,2.5774,2.2650,2.5960,2.5220,2.3000,2.3427,2.5379
2019-02-12,2.7600,2.8720,2.0651,2.9610,2.5216,2.5194,2.0170,2.5130,2.4970,2.2896,2.3060,2.4950
2019-02-13,2.7320,2.8520,1.7749,2.9380,2.3910,2.3895,1.7220,2.3620,2.4420,2.2493,2.3219,2.4912
2019-02-14,2.7140,2.8300,1.7718,2.9080,2.3524,2.3490,1.7210,2.3300,2.3970,2.2716,2.3275,2.5165
2019-02-15,2.6980,2.8020,1.7653,2.8980,2.3453,2.3456,1.7130,2.3510,2.3930,2.2554,2.3116,2.5075
2019-02-18,2.6870,2.7970,1.8752,2.8850,2.3651,2.3647,1.8224,2.3950,2.3980,2.1991,2.2980,2.5064
2019-02-19,2.6760,2.7780,2.0197,2.8760,2.3778,2.3781,1.9670,2.3980,2.4040,2.2126,2.3189,2.5212
2019-02-20,2.6550,2.7590,1.9037,2.8640,2.3555,2.3558,1.8540,2.3770,2.3980,2.1896,2.3180,2.5159
2019-02-21,2.6510,2.7490,2.0797,2.8580,2.3206,2.3224,2.0300,2.3990,2.4090,2.1747,2.3240,2.5144
2019-02-22,2.6560,2.7490,2.4764,2.8540,2.6796,2.6810,2.4310,2.6000,2.5180,2.1617,2.3400,2.5323
2019-02-25,2.6590,2.7520,2.6439,2.8500,2.8176,2.8169,2.6050,2.6580,2.6280,2.1512,2.3513,2.5372
2019-02-26,2.6810,2.7560,2.7791,2.8510,3.4650,3.4552,2.7050,2.7450,2.8620,2.2356,2.3756,2.5907
2019-02-27,2.6860,2.7560,2.6845,2.8520,3.2988,3.2976,2.6540,2.7500,2.8870,2.2495,2.3697,2.6034
2019-02-28,2.6940,2.7510,2.6388,2.8500,2.7923,2.7978,2.5840,2.6580,2.7300,2.2501,2.3993,2.6308
2019-03-01,2.7000,2.7500,2.2042,2.8500,2.4351,2.4344,2.1550,2.5110,2.5650,2.2258,2.4176,2.6251
2019-03-04,2.6960,2.7500,1.9850,2.8500,2.3427,2.3431,1.9330,2.3800,2.4240,2.2517,2.4404,2.6388
2019-03-05,2.6990,2.7500,2.3152,2.8500,2.5042,2.5049,2.2660,2.5740,2.4900,2.2412,2.4390,2.6459
2019-03-06,2.7030,2.7500,2.1230,2.8500,2.4181,2.4158,2.0740,2.4880,2.4880,2.2211,2.4247,2.6512
2019-03-07,2.7050,2.7510,2.1090,2.8500,2.3691,2.3685,2.0600,2.5170,2.4870,2.1996,2.4364,2.6820
2019-03-08,2.7120,2.7550,2.0987,2.8500,2.3289,2.3270,2.0470,2.3880,2.4480,2.2166,2.4281,2.6458
2019-03-11,2.7172,2.7565,2.1382,2.8500,2.3616,2.3627,2.0920,2.3950,2.4328,2.1218,2.4298,2.6068
2019-03-12,2.7320,2.7610,2.4072,2.8510,2.5571,2.5577,2.3650,2.6010,2.4580,2.1479,2.4346,2.6274
2019-03-13,2.7540,2.7680,2.1273,2.8510,2.4758,2.4761,2.0790,2.4930,2.4610,2.1531,2.4481,2.6619
2019-03-14,2.7740,2.7770,2.3579,2.8540,2.5324,2.5362,2.3100,2.5980,2.4800,2.2552,2.4480,2.6555
2019-03-15,2.8100,2.7990,2.7030,2.8580,2.9225,2.9194,2.6550,2.7280,2.6170,2.2489,2.4280,2.6259
2019-03-18,2.8320,2.8140,2.7976,2.8600,3.0255,3.0228,2.7560,2.7090,2.8610,2.2368,2.4406,2.6261
2019-03-19,2.8520,2.8230,2.7012,2.8650,2.9382,2.9354,2.6660,2.7290,2.9910,2.2768,2.4279,2.6206
2019-03-20,2.8750,2.8330,2.7456,2.8650,2.9192,2.9150,2.7140,2.7110,2.9460,2.2426,2.4435,2.6466
2019-03-21,2.8840,2.8380,2.6946,2.8640,2.8023,2.7997,2.6610,2.6840,2.9360,2.1502,2.4219,2.6160
2019-03-22,2.8840,2.8370,2.6615,2.8620,2.7811,2.7738,2.6200,2.6640,2.9700,2.2407,2.4117,2.6065
2019-03-25,2.8790,2.8360,2.5783,2.8610,3.3713,3.3613,2.5350,2.6680,2.8960,2.2365,2.4518,2.6240
2019-03-26,2.8620,2.8280,2.5343,2.8590,3.4881,3.4824,2.4950,2.7040,2.9010,2.2514,2.4374,2.6095
2019-03-27,2.8430,2.8190,2.3273,2.8570,3.4920,3.4884,2.2860,2.7970,2.9320,2.2819,2.4085,2.5762
2019-03-28,2.8250,2.8070,2.0898,2.8480,3.2463,3.2417,2.0410,2.7050,2.9230,2.2767,2.4033,2.5670
2019-03-29,2.8190,2.8010,2.5696,2.8410,3.2051,3.1952,2.4860,2.6980,2.9110,2.2152,2.3968,2.5761
2019-04-01,2.7820,2.7950,2.3520,2.8350,2.6344,2.6328,2.3150,2.5790,2.7130,2.2529,2.3950,2.5974
2019-04-02,2.7450,2.7860,2.0130,2.8250,2.4603,2.4604,1.9560,2.4530,2.5270,2.0737,2.4394,2.6413
2019-04-03,2.6970,2.7670,1.7224,2.8180,2.3188,2.3192,1.6630,2.3570,2.4030,2.2488,2.5181,2.7236
2019-04-04,2.6640,2.7580,1.4781,2.8150,2.2374,2.2332,1.4170,2.4180,2.3760,2.2113,2.3995,2.7468
2019-04-08,2.6500,2.7540,1.4890,2.8160,2.3570,2.3570,1.4280,2.4830,2.3780,2.2426,2.4452,2.7119
2019-04-09,2.6460,2.7510,1.8595,2.8240,2.4801,2.4801,1.7970,2.4690,2.4500,2.2381,2.4553,2.7148
2019-04-10,2.6550,2.7550,2.3328,2.8330,2.7008,2.6995,2.2780,2.6540,2.5660,2.2656,2.4664,2.7537
2019-04-11,2.6690,2.7600,2.7812,2.8380,2.6672,2.6669,2.7350,2.6570,2.7790,2.2412,2.4077,2.6978
2019-04-12,2.6860,2.7610,2.6920,2.8420,2.7254,2.7234,2.6520,2.6690,2.8050,2.2467,2.4460,2.7412
2019-04-15,2.7170,2.7680,2.8448,2.8500,3.0724,3.0675,2.7970,2.7720,2.9020,2.3604,2.5265,2.7928
2019-04-16,2.7590,2.7740,2.9236,2.8530,3.2348,3.2196,2.8830,2.7870,2.9820,2.2848,2.5410,2.8450
2019-04-17,2.7790,2.7870,3.0312,2.8610,3.1409,3.1382,2.9980,2.7880,2.9920,2.3408,2.5999,2.8727
2019-04-18,2.7950,2.8060,2.8542,2.8640,2.9758,2.9718,2.8120,2.7500,3.0080,2.4556,2.7615,2.9331
2019-04-19,2.7900,2.8170,2.7008,2.8690,2.7562,2.7514,2.6610,2.6920,2.8820,2.4497,2.6634,2.8557
2019-04-22,2.7910,2.8220,2.5945,2.8720,2.6746,2.6744,2.5570,2.6540,2.8960,2.4356,2.6797,2.8589
2019-04-23,2.8240,2.8330,2.8585,2.8850,2.9493,2.9450,2.8280,2.7000,2.9150,2.3710,2.6880,2.8596
2019-04-24,2.8380,2.8550,2.7972,2.9030,3.0015,2.9955,2.7520,2.7640,2.9670,2.3774,2.6766,2.8514
2019-04-25,2.8510,2.8800,2.8222,2.9170,2.8898,2.8880,2.7850,2.7850,3.0270,2.3861,2.6780,2.8422
2019-04-26,2.8590,2.8960,2.5144,2.9320,2.7305,2.7318,2.4960,2.7350,3.0120,2.4067,2.6445,2.8057
2019-04-28,2.8570,2.9090,2.0865,2.9460,2.7710,2.7695,2.0700,2.7050,2.9210,0.0000,0.0000,0.0000
2019-04-29,2.8570,2.9230,1.7404,2.9550,2.9334,2.9270,1.7000,2.6910,2.8950,2.4268,2.6904,2.8897
2019-04-30,2.8560,2.9300,2.1248,2.9630,2.7403,2.7377,2.0860,2.6830,2.8600,2.4796,2.6895,2.8856
2019-05-05,2.8330,2.9350,1.8240,2.9620,2.4393,2.4430,1.7900,2.5290,2.5960,0.0000,0.0000,0.0000
2019-05-06,2.8110,2.9340,1.6905,2.9560,2.4080,2.4080,1.6420,2.5285,2.5370,2.3981,2.6487,2.8266
2019-05-07,2.7730,2.9220,1.4550,2.9510,2.2986,2.2976,1.3910,2.3490,2.4020,2.4599,2.6728,2.8844
2019-05-08,2.7410,2.9100,1.2300,2.9470,2.2460,2.2424,1.1410,2.2860,2.3720,2.4255,2.6688,2.8793
2019-05-09,2.7280,2.9030,1.5775,2.9460,2.3341,2.3338,1.5130,2.5730,2.3870,2.4406,2.6403,2.8579
2019-05-10,2.7200,2.8950,1.8889,2.9480,2.3752,2.3747,1.8260,2.5680,2.4080,2.4593,2.6502,2.8406
2019-05-13,2.7150,2.8890,2.2135,2.9480,2.4401,2.4408,2.1560,2.5790,2.4050,2.4355,2.6896,2.8680
2019-05-14,2.7170,2.8910,2.4557,2.9480,2.5887,2.5892,2.4123,2.6500,2.4490,2.5243,2.6682,2.8847
2019-05-15,2.7130,2.8930,2.5727,2.9480,2.6250,2.6247,2.5334,2.6410,2.4620,2.5172,2.6696,2.8602
2019-05-16,2.7080,2.8960,2.3246,2.9470,2.5912,2.5914,2.2810,2.6070,2.4400,2.4897,2.6584,2.8325
2019-05-17,2.7050,2.9000,2.1965,2.9500,2.5627,2.5622,2.1340,2.5890,2.4940,2.4456,2.6657,2.8404
2019-05-20,2.7170,2.9000,2.6313,2.9500,2.8613,2.8571,2.5845,2.6780,2.6890,2.4465,2.6492,2.8385
2019-05-21,2.7560,2.9000,2.7920,2.9500,2.8760,2.8691,2.7500,2.6990,2.7840,2.4233,2.6600,2.8507
2019-05-22,2.7700,2.9030,2.6634,2.9500,2.7303,2.7298,2.6230,2.6900,2.8090,2.4035,2.6608,2.8501
2019-05-23,2.7840,2.9010,2.6236,2.9510,2.5891,2.5890,2.5840,2.6480,2.7570,2.4117,2.6739,2.8607
2019-05-24,2.7790,2.9020,2.3769,2.9530,2.5321,2.5323,2.3420,2.5920,2.7570,2.4174,2.6737,2.8498
2019-05-27,2.7920,2.9040,2.7073,2.9560,3.0578,3.0547,2.6660,2.7110,2.8030,2.3943,2.7086,2.8875
2019-05-28,2.8160,2.9150,2.8269,2.9650,3.6250,3.6159,2.7600,2.8230,2.9550,2.4317,2.7485,2.9140
2019-05-29,2.8180,2.9170,2.5303,2.9660,3.0472,3.0416,2.4910,2.7850,2.9810,2.5262,2.6974,2.8389
2019-05-30,2.8130,2.9160,2.1036,2.9640,2.7490,2.7447,2.0670,2.6650,2.9000,2.5523,2.6915,2.8287
2019-05-31,2.8160,2.9120,2.2283,2.9630,2.5885,2.5892,2.1940,2.6500,2.8010,2.5707,2.6773,2.7830
2019-06-03,2.8090,2.9040,2.0629,2.9570,2.4523,2.4522,2.0030,2.5530,2.5710,2.4724,2.6848,2.8416
2019-06-04,2.8210,2.9020,1.8008,2.9530,2.4293,2.4252,1.7380,2.3990,2.4140,2.4776,2.6645,2.8335
