,万得全A,,,,,,,,,,
,881001.WI,,,,,,,,,,
日期,前收盘价,开盘价,最高价,最低价,收盘价,成交量,成交额,涨跌,涨跌幅,复权因子,换手率
Date,pre_close,open,high,low,close,volume,amt,chg,pct_chg,adjfactor,turn
2007/11/12,3515.4631,3515.4631,3515.4631,3355.9385,3465.02,7494683200,1.25093E+11,-50.4431,-1.4349,1,1.6737
2007/11/13,3465.02,3465.02,3532.7617,3401.3582,3448.866,7166812800,1.21696E+11,-16.154,-0.4662,1,1.6126
2007/11/14,3448.866,3448.866,3588.136,3448.0562,3587.6594,7463588800,1.28044E+11,138.7934,4.0243,1,1.664
2007/11/15,3587.6594,3587.6594,3600.7896,3535.6453,3542.9624,7122151200,1.21278E+11,-44.697,-1.2459,1,1.5823
2007/11/16,3542.9624,3542.9624,3542.9624,3450.1602,3510.6895,5644207200,92380936000,-32.2729,-0.9109,1,1.2603
2007/11/19,3510.6895,3510.6895,3541.7124,3500.9099,3528.0784,6217413600,95431344000,17.3889,0.4953,1,1.3855
2007/11/20,3528.0784,3528.0784,3597.7336,3488.2598,3579.1338,7261877600,1.18596E+11,51.0554,1.4471,1,1.6208
2007/11/21,3579.1338,3579.1338,3617.8608,3528.2791,3531.5063,6286202400,1.01903E+11,-47.6275,-1.3307,1,1.3914
2007/11/22,3531.5063,3531.5063,3531.5063,3366.5403,3374.0239,6009285200,97940048000,-157.4824,-4.4594,1,1.3338
2007/11/23,3374.0239,3374.0239,3431.5769,3331.8975,3431.5769,4505493600,74593608000,57.553,1.7058,1,0.9964
2007/11/26,3431.5769,3431.5769,3497.0283,3393.5981,3396.4741,5389838000,88920168000,-35.1028,-1.0229,1,1.191
2007/11/27,3396.4741,3396.4741,3403.9744,3342.1362,3343.5522,4670456400,79887128000,-52.9219,-1.5581,1,1.0323
2007/11/28,3343.5522,3343.5522,3376.0215,3289.4944,3307.9307,4738912400,77775544000,-35.6215,-1.0654,1,1.0463
2007/11/29,3307.9307,3307.9307,3428.9707,3298.4521,3425.2043,7139708000,1.17137E+11,117.2736,3.5452,1,1.5768
2007/11/30,3425.2043,3425.2043,3427.3145,3351.4563,3359.5952,6108876800,99282808000,-65.6091,-1.9155,1,1.3558
2007/12/3,3359.5952,3359.5952,3408.7192,3332.1548,3387.4402,4995764800,79794368000,27.845,0.8288,1,1.5162
2007/12/4,3387.4402,3387.4402,3450.0442,3387.4402,3418.7214,5881239600,85970392000,31.2812,0.9234,1,1.2837
2007/12/5,3418.7214,3418.7214,3505.8032,3409.7432,3504.564,7550736000,1.14973E+11,85.8426,2.511,1,1.6618
2007/12/6,3504.564,3504.564,3525.3708,3481.7502,3511.429,6181842000,94562112000,6.865,0.1959,1,1.3475
2007/12/7,3511.429,3511.429,3563.884,3511.429,3563.8667,7190003200,1.05917E+11,52.4377,1.4933,1,1.5718
2007/12/10,3563.8667,3563.8667,3641.1218,3501.7471,3639.573,10093641600,1.60828E+11,75.7063,2.1243,1,2.2007
2007/12/11,3639.573,3639.573,3666.6687,3607.5964,3654.2751,9879780000,1.58869E+11,14.7021,0.404,1,2.1529
2007/12/12,3654.2751,3654.2751,3659.9695,3598.2783,3628.3059,9358920000,1.55125E+11,-25.9692,-0.7107,1,2.2449
2007/12/13,3628.3059,3628.3059,3628.3059,3501.6587,3502.9712,9794968800,1.58204E+11,-125.3347,-3.4544,1,2.1317
2007/12/14,3502.9712,3502.9712,3571.3113,3447.3809,3570.6567,7854039200,1.23255E+11,67.6855,1.9322,1,1.7092
2007/12/17,3570.6567,3570.6567,3574.1687,3511.6079,3512.1592,9388283200,1.53192E+11,-58.4975,-1.6383,1,2.0378
2007/12/18,3512.1592,3512.1592,3530.4548,3473.9053,3491.5034,5969159200,96381616000,-20.6558,-0.5881,1,1.3036
2007/12/19,3491.5034,3491.5034,3579.8318,3491.5034,3571.45,7913844000,1.241E+11,79.9466,2.2897,1,1.758
2007/12/20,3571.45,3571.45,3635.9238,3567.7004,3629.8254,8280932800,1.29843E+11,58.3754,1.6345,1,1.782
2007/12/21,3629.8254,3629.8254,3679.4717,3613.8496,3678.5232,9514597600,1.52392E+11,48.6978,1.3416,1,2.0674
2007/12/24,3678.5232,3678.5232,3773.5027,3678.5232,3749.9006,12348199200,2.07968E+11,71.3774,1.9404,1,2.6551
2007/12/25,3749.9006,3749.9006,3775.7195,3731.8381,3763.8784,10047436800,1.65556E+11,13.9778,0.3728,1,2.213
2007/12/26,3763.8784,3763.8784,3812.2876,3758.8157,3812.0542,10949504000,1.8374E+11,48.1758,1.28,1,2.3363
2007/12/27,3812.0542,3812.0542,3877.4614,3812.0542,3874.9688,12897228800,2.23272E+11,62.9146,1.6504,1,2.7569
2007/12/28,3874.9688,3874.9688,3889.5286,3848.46,3858.7986,11210435200,1.9593E+11,-16.1702,-0.4173,1,2.3801
2008/1/2,3858.7986,3858.7986,3929.4224,3834.9702,3919.5815,11398797600,2.01072E+11,60.7829,1.5752,1,2.4124
2008/1/3,3919.5815,3919.5813,3962.5596,3897.1172,3962.2092,14772569600,2.59477E+11,42.6277,1.0876,1,3.1162
2008/1/4,3962.2092,3962.2092,4004.6008,3953.5042,3996.6794,12168844000,2.25243E+11,34.4702,0.87,1,2.5628
2008/1/7,3996.6794,3996.6794,4061.9773,3977.7537,4054.1118,13723137600,2.49294E+11,57.4324,1.437,1,2.8805
2008/1/8,4054.1118,4054.1118,4084.9304,3978.0508,4008.6497,15258457600,2.806E+11,-45.4621,-1.1214,1,3.2109
2008/1/9,4008.6497,4008.6497,4085.4663,3983.9414,4085.1641,11572832000,2.12215E+11,76.5144,1.9087,1,2.4283
2008/1/10,4085.1641,4085.1641,4146.2153,4085.1575,4119.8052,14430945600,2.66381E+11,34.6411,0.848,1,3.0298
2008/1/11,4119.8052,4119.8052,4135.3652,4082.4019,4132.4399,12691631200,2.30089E+11,12.6347,0.3067,1,2.6753
2008/1/14,4132.4399,4132.4399,4178.2466,4123.9141,4165.583,11748600000,2.14855E+11,33.1431,0.802,1,2.488
2008/1/15,4165.583,4165.583,4189.7632,4123.7031,4160.5225,12545546400,2.34963E+11,-5.0605,-0.1215,1,2.6234
2008/1/16,4160.5225,4160.5225,4160.5225,4040.8074,4050.7422,13708310400,2.49326E+11,-109.7803,-2.6386,1,2.8763
2008/1/17,4050.7422,4050.7422,4076.998,3844.8721,3952.1436,14948377600,2.67805E+11,-98.5986,-2.4341,1,3.1329
2008/1/18,3952.1436,3952.1436,3989.3538,3909.8586,3987.5918,10617968000,1.85131E+11,35.4482,0.8969,1,2.2224
2008/1/21,3987.5918,3987.5918,4002.6387,3786.4548,3802.3901,11626471200,2.02302E+11,-185.2017,-4.6445,1,2.4227
2008/1/22,3802.3901,3802.3901,3802.3901,3481.4661,3508.2954,13717801600,2.34236E+11,-294.0947,-7.7345,1,2.8633
2008/1/23,3508.2954,3508.2954,3670.7708,3493.9536,3670.345,13194367200,2.16937E+11,162.0496,4.619,1,2.7534
2008/1/24,3670.345,3670.345,3764.8369,3650.188,3731.3491,13493510400,2.28315E+11,61.0041,1.6621,1,2.8245
2008/1/25,3731.3491,3731.3491,3789.5437,3698.4666,3760.3601,11796341600,2.02269E+11,29.011,0.7775,1,2.4556
2008/1/28,3760.3601,3760.3601,3760.3601,3489.8789,3504.635,10493096000,1.68345E+11,-255.7251,-6.8005,1,2.1866
2008/1/29,3504.635,3504.635,3588.5618,3477.658,3537.8093,7417677600,1.19477E+11,33.1743,0.9466,1,1.5485
2008/1/30,3537.8093,3537.8093,3610.7544,3436.4849,3516.3533,8196848800,1.39356E+11,-21.456,-0.6065,1,1.7098
2008/1/31,3516.3533,3516.3533,3531.6208,3427.8906,3430.9375,6724576000,1.14879E+11,-85.4158,-2.4291,1,1.3974
2008/2/1,3430.9375,3430.9375,3452.3328,3248.3335,3357.7458,8036539200,1.27274E+11,-73.1917,-2.1333,1,1.7893
2008/2/4,3357.7458,3357.7458,3629.2954,3357.7458,3629.1541,8944661600,1.57371E+11,271.4083,8.0831,1,1.8472
2008/2/5,3629.1541,3629.1541,3664.8911,3578.1885,3622.1616,7665347200,1.35752E+11,-6.9925,-0.1927,1,1.5638
2008/2/13,3622.1616,3622.1616,3622.1616,3535.178,3562.4019,5383050800,89757216000,-59.7597,-1.6498,1,1.0958
2008/2/14,3562.4019,3562.4019,3636.7236,3562.4019,3616.6833,5173277200,85721216000,54.2814,1.5237,1,1.0555
2008/2/15,3616.6833,3616.6833,3616.6833,3523.8047,3577.8462,6080889200,1.00226E+11,-38.8371,-1.0738,1,1.2406
2008/2/18,3577.8462,3577.8462,3684.468,3577.8462,3661.7639,8324254400,1.40468E+11,83.9177,2.3455,1,1.7018
2008/2/19,3661.7639,3661.7639,3738.1223,3647.6997,3738.1223,9176141600,1.58683E+11,76.3584,2.0853,1,1.859
2008/2/20,3738.1223,3738.1223,3764.2913,3664.8574,3670.7041,10032212000,1.76338E+11,-67.4182,-1.8035,1,2.0461
2008/2/21,3670.7041,3670.7041,3694.2463,3595.3564,3663.2463,9234063200,1.53908E+11,-7.4578,-0.2032,1,1.8866
2008/2/22,3663.2463,3663.2463,3663.2463,3502.4612,3548.2529,9984023200,1.65827E+11,-114.9934,-3.1391,1,2.0353
2008/2/25,3548.2529,3548.2529,3565.7361,3415.1211,3422.1687,8464328000,1.37583E+11,-126.0842,-3.5534,1,1.7322
2008/2/26,3422.1687,3422.1687,3532.1238,3334.7327,3425.9983,8209083200,1.37365E+11,3.8296,0.1119,1,1.6658
2008/2/27,3425.9983,3425.9983,3525.854,3417.2485,3513.6812,7418075200,1.23426E+11,87.6829,2.5593,1,1.5015
2008/2/28,3513.6812,3513.6812,3541.9016,3475.5547,3505.6294,7073859200,1.15103E+11,-8.0518,-0.2292,1,1.4444
2008/2/29,3505.6294,3505.6294,3549.689,3490.6567,3548.4241,7173881600,1.16617E+11,42.7947,1.2207,1,1.4444
2008/3/3,3548.4241,3548.4241,3645.9692,3507.1663,3639.8948,11417612000,1.86736E+11,91.4707,2.5778,1,2.2829
2008/3/4,3639.8948,3639.8948,3670.0583,3558.259,3567.6526,12855178400,2.05128E+11,-72.2422,-1.9847,1,2.5533
2008/3/5,3567.6526,3567.6526,3583.4241,3469.6816,3552.1099,11330427200,1.76173E+11,-15.5427,-0.4357,1,2.2243
2008/3/6,3552.1099,3552.1099,3634.1448,3537.3506,3591.2888,12791708800,2.00879E+11,39.1789,1.103,1,2.5472
2008/3/7,3591.2888,3591.2888,3591.2888,3516.8452,3532.446,8600452800,1.40424E+11,-58.8428,-1.6385,1,1.7059
2008/3/10,3532.446,3532.446,3532.446,3378.364,3398.1785,8071212800,1.28372E+11,-134.2675,-3.801,1,1.8254
2008/3/11,3398.1785,3398.1785,3413.3816,3314.3394,3413.3816,7385961600,1.1762E+11,15.2031,0.4474,1,1.4625
2008/3/12,3413.3816,3413.3816,3493.7524,3315.4211,3315.5903,8123448800,1.2883E+11,-97.7913,-2.8649,1,1.6053
2008/3/13,3315.5903,3315.5903,3315.5903,3159.7544,3219.6904,9105546400,1.40767E+11,-95.8999,-2.8924,1,1.8076
2008/3/14,3219.6904,3219.6904,3230.8191,3143.6709,3190.1929,6000460800,94323048000,-29.4975,-0.9162,1,1.1836
2008/3/17,3190.1929,3190.1929,3190.1929,3015.8271,3019.1152,7236260000,1.08867E+11,-171.0777,-5.3626,1,1.4247
2008/3/18,3019.1152,3019.1152,3040.2734,2808.1379,2853.3008,8405863200,1.17374E+11,-165.8144,-5.4922,1,1.6486
2008/3/19,2853.3008,2853.3008,3000.6306,2853.3008,2953.207,9139979200,1.33937E+11,99.9062,3.5014,1,1.7981
2008/3/20,2953.207,2953.207,3074.8306,2787.3562,3042.5901,10773518400,1.59221E+11,89.3831,3.0266,1,2.1134
2008/3/21,3042.5901,3042.5901,3102.8584,3014.1487,3068.4519,9566856000,1.44673E+11,25.8618,0.85,1,1.8741
2008/3/24,3068.4519,3068.4519,3116.8804,2952.5198,2952.5198,8655066400,1.31259E+11,-115.9321,-3.7782,1,1.7012
2008/3/25,2952.5198,2952.5198,3007.4995,2871.2048,2987.0046,7783712000,1.15988E+11,34.4848,1.168,1,1.5166
2008/3/26,2987.0046,2987.0046,3053.0637,2968.2,2989.1145,6852035200,1.06431E+11,2.1099,0.0706,1,1.3344
2008/3/27,2989.1145,2989.1145,2989.1145,2852.6729,2855.0786,7938779200,1.13869E+11,-134.0359,-4.4841,1,1.5505
2008/3/28,2855.0786,2855.0786,2977.4302,2779.894,2971.6147,9173450400,1.32864E+11,116.5361,4.0817,1,1.7951
2008/3/31,2971.6147,2971.6147,2971.6147,2865.6675,2870.1191,6920315200,99069880000,-101.4956,-3.4155,1,1.35
2008/4/1,2870.1191,2870.1191,2885.4312,2690.0229,2700.4099,8132456800,1.10849E+11,-169.7092,-5.913,1,1.5882
2008/4/2,2700.4099,2700.4099,2773.3958,2616.001,2650.0974,9233396000,1.22922E+11,-50.3125,-1.8631,1,1.8077
2008/4/3,2650.0974,2650.0974,2735.2751,2579.2837,2720.6165,7351009600,96658512000,70.5191,2.661,1,1.434
2008/4/7,2720.6165,2720.6165,2873.9595,2669.4795,2868.7786,8805947200,1.23668E+11,148.1621,5.4459,1,1.7198
2008/4/8,2868.7786,2868.7786,2935.9656,2850.8823,2906.4688,9586917600,1.38173E+11,37.6902,1.3138,1,1.8524
2008/4/9,2906.4688,2906.4688,2923.8298,2753.884,2753.9321,8948103200,1.22934E+11,-152.5367,-5.2482,1,1.7272
2008/4/10,2753.9321,2753.9321,2809.9124,2693.948,2809.6975,6976255200,93574576000,55.7654,2.0249,1,1.3389
2008/4/11,2809.6975,2809.6975,2865.615,2809.6975,2837.7561,6527385200,89968768000,28.0586,0.9986,1,1.2535
2008/4/14,2837.7561,2837.7561,2837.7561,2647.3325,2655.0835,7488783200,1.00985E+11,-182.6726,-6.4372,1,1.4371
2008/4/15,2655.0835,2655.0835,2703.9531,2577.0422,2703.7449,6692318800,89822960000,48.6614,1.8328,1,1.2818
2008/4/16,2703.7449,2703.7449,2704.7354,2629.1238,2638.0576,5952024000,80275776000,-65.6873,-2.4295,1,1.1389
2008/4/17,2638.0576,2638.0576,2684.5813,2527.3789,2562.3445,6375571600,84077008000,-75.7131,-2.87,1,1.2856
2008/4/18,2562.3445,2562.3445,2562.3445,2457.1204,2465.605,6302217600,78936272000,-96.7395,-3.7754,1,1.2106
2008/4/21,2465.605,2465.605,2643.6838,2430.2991,2461.7563,8784171200,1.16312E+11,-3.8487,-0.1561,1,1.6849
2008/4/22,2461.7563,2461.7563,2472.8948,2341.9146,2468.0205,7170232000,87215416000,6.2642,0.2545,1,1.3725
2008/4/23,2468.0205,2468.0205,2592.8198,2429.801,2581.8821,9388521600,1.20903E+11,113.8616,4.6135,1,1.7968
2008/4/24,2581.8821,2581.8821,2821.0298,2581.8821,2816.5305,19810835200,2.64304E+11,234.6484,9.0883,1,3.7923
2008/4/25,2816.5305,2816.5305,2916.344,2787.0291,2833.7178,17331873600,2.51606E+11,17.1873,0.6102,1,3.4714
2008/4/28,2833.7178,2833.7178,2833.7178,2770.7788,2789.9221,11088450400,1.59577E+11,-43.7957,-1.5455,1,2.0676
2008/4/29,2789.9221,2789.9221,2835.5027,2770.8955,2820.217,9832637600,1.43757E+11,30.2949,1.0859,1,1.8398
2008/4/30,2820.217,2820.217,2954.2942,2820.217,2946.6946,15248588800,2.21421E+11,126.4776,4.4847,1,2.8475
2008/5/5,2946.6946,2946.6946,3023.7837,2946.6946,3019.1013,14591160000,2.13868E+11,72.4067,2.4572,1,2.7235
2008/5/6,3019.1013,3019.1013,3037.6565,2955.3796,2992.9209,14324806400,2.11484E+11,-26.1804,-0.8672,1,2.658
2008/5/7,2992.9209,2992.9209,3014.1924,2854.8279,2854.8279,13287770400,1.94675E+11,-138.093,-4.614,1,2.4587
2008/5/8,2854.8279,2854.8279,2931.4124,2813.0747,2930.9792,10760942400,1.54306E+11,76.1513,2.6675,1,2.0011
2008/5/9,2930.9792,2930.9792,2967.7009,2849.6965,2906.209,12894084800,1.89921E+11,-24.7702,-0.8451,1,2.3813
2008/5/12,2906.209,2906.209,2969.0505,2829.53,2936.9211,11864043200,1.7279E+11,30.7121,1.0568,1,2.1887
2008/5/13,2936.9211,2936.9211,2950.667,2845.9089,2909.4436,13944648000,1.89616E+11,-27.4775,-0.9356,1,2.5634
2008/5/14,2909.4436,2909.4436,2991.9988,2902.4978,2991.9451,13488899200,1.88406E+11,82.5015,2.8356,1,2.4703
2008/5/15,2991.9451,2991.9451,3037.3123,2970.1807,2970.1807,12681116800,1.74615E+11,-21.7644,-0.7274,1,2.3236
2008/5/16,2970.1807,2970.1807,2993.2358,2910.5955,2951.6108,9805598400,1.38643E+11,-18.5699,-0.6252,1,1.7756
2008/5/19,2951.6108,2951.6108,2955.3958,2900.1802,2936.8828,7620554400,1.07043E+11,-14.728,-0.499,1,1.3428
2008/5/20,2936.8828,2936.8828,2959.9148,2770.6304,2780.8669,10212846400,1.3858E+11,-156.0159,-5.3123,1,1.811
2008/5/21,2780.8669,2780.8669,2850.4607,2691.1887,2836.7874,11249238400,1.47304E+11,55.9205,2.0109,1,1.9792
2008/5/22,2836.7874,2836.7874,2845.0198,2781.3914,2789.8723,10481952800,1.41728E+11,-46.9151,-1.6538,1,1.8414
2008/5/23,2789.8723,2789.8723,2810.0784,2727.0071,2767.6406,9054558400,1.16185E+11,-22.2317,-0.7969,1,1.6
2008/5/26,2767.6406,2767.6406,2767.6406,2681.1538,2683.1226,7993964800,1.03106E+11,-84.518,-3.0538,1,1.4145
2008/5/27,2683.1226,2683.1226,2706.2156,2662.365,2695.8599,6372279200,83013008000,12.7373,0.4747,1,1.121
2008/5/28,2695.8599,2695.8599,2785.5598,2685.4253,2770.3989,7739235200,1.02742E+11,74.539,2.7649,1,1.3708
2008/5/29,2770.3989,2770.3989,2773.9521,2702.3467,2702.9722,7674447200,1.01107E+11,-67.4267,-2.4338,1,1.3531
2008/5/30,2702.9722,2702.9722,2733.1313,2682.7698,2724.3125,7242328800,97030536000,21.3403,0.7895,1,1.2699
2008/6/2,2724.3125,2724.3125,2758.4966,2703.6826,2742.6458,7265948800,92149760000,18.3333,0.673,1,1.2743
2008/6/3,2742.6458,2742.6458,2750.9844,2710.3372,2730.2151,7989062400,99531912000,-12.4307,-0.4532,1,1.4015
2008/6/4,2730.2151,2730.2151,2730.2151,2656.9854,2682.0149,7038328000,88005904000,-48.2002,-1.7654,1,1.2327
2008/6/5,2682.0149,2682.0149,2682.7097,2641.6816,2659.4475,5954022800,75777584000,-22.5674,-0.8414,1,1.051
2008/6/6,2659.4475,2659.4475,2675.0159,2630.3252,2643.9175,5302077600,66253792000,-15.53,-0.584,1,0.9235
2008/6/10,2643.9175,2643.9175,2643.9175,2413.928,2425.5981,7448081600,89126688000,-218.3194,-8.2574,1,1.3013
2008/6/11,2425.5981,2425.5981,2425.5981,2339.0808,2372.7793,7015598400,81258184000,-52.8188,-2.1776,1,1.2191
2008/6/12,2372.7793,2372.7793,2379.7378,2289.4792,2335.4204,7306083200,84967960000,-37.3589,-1.5745,1,1.2763
2008/6/13,2335.4204,2335.4204,2354.5012,2250.0723,2252.7292,6154589200,68294064000,-82.6912,-3.5407,1,1.0697
2008/6/16,2252.7292,2252.7292,2274.8625,2191.6157,2229.855,6145008800,66004624000,-22.8742,-1.0154,1,1.0662
2008/6/17,2229.855,2229.855,2248.5007,2125.2747,2139.335,6626916400,67939416000,-90.52,-4.0595,1,1.1483
2008/6/18,2139.335,2139.335,2262.3105,2075.8345,2250.9656,9949318400,1.0366E+11,111.6306,5.218,1,1.722
2008/6/19,2250.9656,2250.9656,2250.9656,2081.231,2083.8157,8517152000,89169280000,-167.1499,-7.4257,1,1.4791
2008/6/20,2083.8157,2083.8157,2211.0413,2022.569,2139.811,10830866400,1.14455E+11,55.9953,2.6872,1,1.8659
2008/6/23,2139.811,2139.811,2139.811,2081.217,2094.6201,6150255600,63017724000,-45.1909,-2.1119,1,1.0583
2008/6/24,2094.6201,2094.6201,2155.4614,2081.6309,2144.9851,7222636800,74464352000,50.365,2.4045,1,1.238
2008/6/25,2144.9851,2144.9851,2241.2095,2134.9717,2238.4973,9812914400,1.01462E+11,93.5122,4.3596,1,1.6863
2008/6/26,2238.4973,2238.4973,2274.0393,2209.3198,2252.1694,10179259200,1.07549E+11,13.6721,0.6108,1,1.7369
2008/6/27,2252.1694,2252.1694,2252.1694,2102.0845,2122.6404,9375396800,96465360000,-129.529,-5.7513,1,1.5914
2008/6/30,2122.6404,2122.6404,2139.6658,2076.1748,2113.6631,5870597600,62249168000,-8.9773,-0.4229,1,0.999
2008/7/1,2113.6631,2113.6631,2125.9009,2047.2292,2053.7485,6124554800,64817364000,-59.9146,-2.8346,1,1.0468
2008/7/2,2053.7485,2053.7485,2096.5645,2040.6282,2064.2075,6184432800,66438252000,10.459,0.5093,1,1.0486
2008/7/3,2064.2075,2064.2075,2153.147,2006.0874,2122.0725,10489573600,1.13395E+11,57.865,2.8033,1,1.7748
2008/7/4,2122.0725,2122.0725,2141.5012,2093.8647,2112.7629,8834832000,95587592000,-9.3096,-0.4387,1,1.4937
2008/7/7,2112.7629,2112.7629,2222.4189,2112.7629,2221.668,11795132800,1.25071E+11,108.9051,5.1546,1,1.9944
2008/7/8,2221.668,2221.668,2256.8594,2188.49,2240.6165,12335612800,1.33533E+11,18.9485,0.8529,1,2.0992
2008/7/9,2240.6165,2240.6165,2318.7688,2240.6165,2318.7688,14940753600,1.60773E+11,78.1523,3.488,1,2.5248
2008/7/10,2318.7688,2318.7688,2349.7668,2270.6558,2283.7444,14199264000,1.54252E+11,-35.0244,-1.5105,1,2.4013
2008/7/11,2283.7444,2283.7444,2294.1577,2235.3274,2268.8818,10205369600,1.09248E+11,-14.8626,-0.6508,1,1.7264
2008/7/14,2268.8818,2268.8818,2303.676,2242.9541,2294.5195,8583576800,93069184000,25.6377,1.13,1,1.4543
2008/7/15,2294.5195,2294.5195,2311.4521,2204.812,2210.1504,11112911200,1.1751E+11,-84.3691,-3.677,1,1.8713
2008/7/16,2210.1504,2210.1504,2210.1504,2088.4304,2122.2349,9399212800,94403048000,-87.9155,-3.9778,1,1.5954
2008/7/17,2122.2349,2122.2349,2176.0159,2093.3291,2103.2764,7968168800,81256472000,-18.9585,-0.8933,1,1.3417
2008/7/18,2103.2764,2103.2764,2181.0305,2077.9387,2178.1821,8726909600,90002152000,74.9057,3.5614,1,1.4705
2008/7/21,2178.1821,2178.1821,2257.8828,2153.6006,2253.7065,10195001600,1.06838E+11,75.5244,3.4673,1,1.7135
2008/7/22,2253.7065,2253.7065,2272.8074,2240.458,2252.3738,9582347200,99893648000,-1.3327,-0.0591,1,1.6058
2008/7/23,2252.3738,2252.3738,2279.1604,2234.4287,2237.7495,9460559200,98148208000,-14.6243,-0.6493,1,1.5858
2008/7/24,2237.7495,2237.7495,2306.4595,2237.7495,2304.0649,10926154400,1.15999E+11,66.3154,2.9635,1,1.8277
2008/7/25,2304.0649,2304.0649,2304.0649,2261.5664,2279.1467,9745807200,1.00127E+11,-24.9182,-1.0815,1,1.6276
2008/7/28,2279.1467,2279.1467,2320.958,2279.1467,2302.4583,9653836800,99901088000,23.3116,1.0228,1,1.6147
2008/7/29,2302.4583,2302.4583,2302.4583,2240.1052,2257.5042,9028970400,91036664000,-44.9541,-1.9524,1,1.5098
2008/7/30,2257.5042,2257.5042,2292.469,2228.7212,2244.2021,7667672800,76722336000,-13.3021,-0.5892,1,1.2832
2008/7/31,2244.2021,2244.2021,2254.0073,2177.5513,2178.0352,7061113600,68810248000,-66.1669,-2.9483,1,1.1811
2008/8/1,2178.0352,2178.0352,2226.9917,2136.3291,2208.052,7681617600,77808632000,30.0168,1.3782,1,1.2827
2008/8/4,2208.052,2208.052,2208.052,2153.2122,2156.8218,5817640000,59453292000,-51.2302,-2.3202,1,0.9704
2008/8/5,2156.8218,2156.8218,2170.6538,2097.6675,2103.7373,6727391200,67542712000,-53.0845,-2.4612,1,1.1205
2008/8/6,2103.7373,2103.7373,2136.999,2083.7114,2115.1619,6266055600,63575040000,11.4246,0.5431,1,1.0541
2008/8/7,2115.1619,2115.1619,2133.9426,2087.905,2118.1353,5824442400,57585364000,2.9734,0.1406,1,0.9695
2008/8/8,2118.1353,2118.1353,2118.1353,1999.9198,2004.8966,7370820000,70637600000,-113.2387,-5.3462,1,1.2219
2008/8/11,2004.8966,2004.8966,2004.8967,1878.3961,1888.0345,7056218400,61917216000,-116.8621,-5.8288,1,1.1722
2008/8/12,1888.0345,1888.0345,1895.0231,1848.3037,1871.2091,5694043600,48554816000,-16.8254,-0.8912,1,0.9415
2008/8/13,1871.2091,1871.2091,1885.1429,1808.0535,1868.9642,6266505600,53822968000,-2.2449,-0.12,1,1.0449
2008/8/14,1868.9642,1868.9642,1884.7821,1844.871,1870.9609,4904477600,43773224000,1.9967,0.1068,1,0.8065
2008/8/15,1870.9609,1870.9609,1896.7837,1847.9448,1872.623,4802619200,42328556000,1.6621,0.0888,1,0.7916
2008/8/18,1872.623,1872.623,1872.623,1761.6415,1761.8535,5511186400,45093692000,-110.7695,-5.9152,1,1.1988
2008/8/19,1761.8535,1761.8535,1792.5615,1729.934,1787.8885,5513662000,41213084000,26.035,1.4777,1,0.8831
2008/8/20,1787.8885,1787.8885,1928.6405,1759.2273,1927.1768,10606635200,86137728000,139.2883,7.7907,1,1.7038
2008/8/21,1927.1768,1927.1768,1930.1516,1854.2002,1858.3785,9088358400,77754176000,-68.7983,-3.5699,1,1.4533
2008/8/22,1858.3785,1858.3785,1858.3787,1791.984,1825.9785,6614972000,53371212000,-32.4,-1.7435,1,1.057
2008/8/25,1825.9785,1825.9785,1852.7644,1802.7439,1824.4906,4944047600,40357980000,-1.4879,-0.0815,1,0.7867
2008/8/26,1824.4906,1824.4906,1824.4906,1739.7629,1760.4016,6010025600,46825072000,-64.089,-3.5127,1,0.9587
2008/8/27,1760.4016,1760.4016,1786.0515,1725.5452,1755.5468,5828900000,46780404000,-4.8548,-0.2758,1,0.9309
2008/8/28,1755.5468,1755.5468,1778.8762,1746.467,1760.803,4999920000,41454064000,5.2562,0.2994,1,0.8058
2008/8/29,1760.803,1760.803,1824.7319,1760.803,1805.5679,6865127200,55621504000,44.7649,2.5423,1,1.0935
2008/9/1,1805.5679,1805.5679,1805.5679,1737.1113,1748.1185,5343148000,42769600000,-57.4494,-3.1818,1,0.8499
2008/9/2,1748.1185,1748.1185,1756.4451,1717.1095,1738.8132,5034081200,38503964000,-9.3053,-0.5323,1,0.7988
2008/9/3,1738.8132,1738.8132,1747.9647,1694.0389,1716.3032,6320508800,48481888000,-22.51,-1.2946,1,1.0029
2008/9/4,1716.3032,1716.3032,1736.3263,1695.7756,1721.2094,5082079200,38368260000,4.9062,0.2859,1,0.8111
2008/9/5,1721.2094,1721.2094,1721.2094,1658.3717,1662.0713,5685604800,41501696000,-59.1381,-3.4358,1,0.9082
2008/9/8,1662.0713,1662.0713,1672.0713,1602.515,1608.1196,5565154400,40448280000,-53.9517,-3.2461,1,0.8839
2008/9/9,1608.1196,1608.1196,1627.3652,1595.8092,1618.4464,4521037200,32171470000,10.3268,0.6422,1,0.7187
2008/9/10,1618.4464,1618.4464,1652.4502,1591.0295,1625.1553,5560725600,40949288000,6.7089,0.4145,1,0.8861
2008/9/11,1625.1553,1625.1553,1627.0626,1575.7823,1579.8145,5210128800,38590564000,-45.3408,-2.7899,1,0.829
2008/9/12,1579.8145,1579.8145,1602.4813,1575.2698,1582.6263,4414393200,32580964000,2.8118,0.178,1,0.7008
2008/9/16,1582.6263,1582.6263,1582.6263,1523.2339,1533.5214,6610117200,47879172000,-49.1049,-3.1027,1,1.0489
