,中证800,,,,,,,,,,
,000906.SH,,,,,,,,,,
日期,前收盘价,开盘价,最高价,最低价,收盘价,成交量,成交额,涨跌,涨跌幅,复权因子,换手率
Date,pre_close,open,high,low,close,volume,amt,chg,pct_chg,adjfactor,turn
2007-01-04,1948.9010,1976.0220,2026.9300,1958.8270,1967.6210,13876209055.0000,101057000000.0000,18.7200,0.9605,1.000000,
2007-01-05,1967.6210,1954.6690,1984.9160,1938.6120,1983.6010,12216645886.0000,84957191964.0000,15.9800,0.8121,1.000000,
2007-01-08,1983.6010,1984.1130,2047.5710,1983.6910,2047.5710,12434531028.0000,89330115960.0000,63.9700,3.2249,1.000000,
2007-01-09,2047.5710,2050.3870,2109.4180,2046.1060,2108.5220,12431424703.0000,90316076209.0000,60.9510,2.9767,1.000000,
2007-01-10,2108.5220,2117.0000,2162.3260,2102.7400,2162.3260,13024112017.0000,95132226553.0000,53.8040,2.5517,1.000000,
2007-01-11,2162.3260,2164.5230,2203.4370,2139.2320,2147.1170,14007632679.0000,100161000000.0000,-15.2090,-0.7034,1.000000,
2007-01-12,2147.1170,2132.6790,2165.5120,2075.5590,2086.4950,12052325258.0000,87493312790.0000,-60.6220,-2.8234,1.000000,
2007-01-15,2086.4950,2084.3470,2197.1350,2084.3470,2197.1350,10515625472.0000,80703233748.0000,110.6400,5.3027,1.000000,4.1168
2007-01-16,2197.1350,2202.0850,2263.7930,2202.0850,2263.7290,12443867300.0000,98532483072.0000,66.5940,3.0309,1.000000,4.8670
2007-01-17,2263.7290,2270.9110,2302.6570,2183.0600,2225.4990,14784842700.0000,118384093322.0000,-38.2300,-1.6888,1.000000,5.7822
2007-01-18,2225.4990,2210.5970,2249.9990,2166.3860,2244.0620,12959806700.0000,102103183178.0000,18.5630,0.8341,1.000000,5.0649
2007-01-19,2244.0620,2249.9100,2321.3610,2249.9100,2321.3590,14125919100.0000,110490784325.0000,77.2970,3.4445,1.000000,5.5008
2007-01-22,2321.3590,2348.6600,2417.3020,2348.6600,2417.0120,15748219500.0000,122798853434.0000,95.6530,4.1206,1.000000,6.1326
2007-01-23,2417.0120,2431.7360,2437.3090,2339.5820,2430.2220,16341779200.0000,132412965317.0000,13.2100,0.5465,1.000000,6.3490
2007-01-24,2430.2220,2430.2470,2472.5520,2410.7250,2456.7440,13547492000.0000,114206207057.0000,26.5220,1.0913,1.000000,5.2596
2007-01-25,2456.7440,2435.8650,2443.6680,2364.4400,2367.2740,12923081100.0000,109414636101.0000,-89.4700,-3.6418,1.000000,5.0159
2007-01-26,2367.2740,2332.1350,2425.7110,2268.0240,2415.0190,12341341400.0000,102054004322.0000,47.7450,2.0169,1.000000,4.7901
2007-01-29,2415.0190,2431.5030,2482.3040,2426.1570,2481.1370,13109874800.0000,110333023798.0000,66.1180,2.7378,1.000000,5.0424
2007-01-30,2481.1370,2490.9920,2502.0290,2441.6920,2461.3160,12845921600.0000,106648113567.0000,-19.8210,-0.7989,1.000000,4.9409
2007-01-31,2461.3160,2454.5170,2459.1150,2292.9240,2309.1380,12995606100.0000,104773654498.0000,-152.1780,-6.1828,1.000000,4.9984
2007-02-01,2309.1380,2277.5690,2336.0740,2238.0030,2322.0460,10741694100.0000,85156720856.0000,12.9080,0.5590,1.000000,4.1237
2007-02-02,2322.0460,2324.5970,2331.8420,2236.1760,2240.1080,9798776400.0000,79287865895.0000,-81.9380,-3.5287,1.000000,3.7617
2007-02-05,2240.1080,2227.5770,2254.4580,2201.9890,2226.7900,7772161700.0000,62477489331.0000,-13.3180,-0.5945,1.000000,2.9834
2007-02-06,2226.7900,2228.0210,2271.6450,2171.4660,2271.1660,9788683300.0000,81921165428.0000,44.3760,1.9928,1.000000,3.7570
2007-02-07,2271.1660,2284.7200,2335.1110,2284.7200,2321.0710,10843344100.0000,92304874919.0000,49.9050,2.1973,1.000000,4.1617
2007-02-08,2321.0710,2327.9390,2366.4260,2308.8440,2361.5310,10171043700.0000,85078180447.0000,40.4600,1.7432,1.000000,3.9023
2007-02-09,2361.5310,2364.0900,2369.5510,2332.1640,2353.7880,9267735400.0000,76242622422.0000,-7.7430,-0.3279,1.000000,3.5547
2007-02-12,2353.7880,2355.2990,2432.9430,2354.7970,2432.7940,9118067400.0000,76722462973.0000,79.0060,3.3565,1.000000,3.4958
2007-02-13,2432.7940,2445.0700,2473.3820,2437.4900,2471.2320,8969264500.0000,75028892542.0000,38.4380,1.5800,1.000000,3.4377
2007-02-14,2471.2320,2475.5690,2540.1390,2468.9330,2533.0530,10684286100.0000,89685778408.0000,61.8210,2.5016,1.000000,4.0891
2007-02-15,2533.0530,2551.2570,2612.2600,2551.2570,2611.8420,12314778900.0000,104517306862.0000,78.7890,3.1104,1.000000,4.7122
2007-02-16,2611.8420,2633.8250,2665.3040,2607.5610,2625.0930,12996553600.0000,111554148072.0000,13.2510,0.5073,1.000000,4.9635
2007-02-26,2625.0930,2630.9150,2673.8600,2596.3910,2673.1640,12349464500.0000,107424541383.0000,48.0710,1.8312,1.000000,4.7072
2007-02-27,2673.1640,2683.7760,2687.3370,2425.6490,2428.0570,18014106100.0000,154021613191.0000,-245.1070,-9.1692,1.000000,6.8611
2007-02-28,2428.0570,2386.6330,2528.4300,2386.6330,2519.7440,13584760100.0000,115017827425.0000,91.6870,3.7761,1.000000,5.1722
2007-03-01,2519.7440,2527.1200,2527.1720,2417.7960,2453.4260,14098779500.0000,115887150428.0000,-66.3180,-2.6319,1.000000,5.3660
2007-03-02,2453.4260,2449.4870,2504.4150,2438.6510,2490.6080,10518491000.0000,88124094745.0000,37.1820,1.5155,1.000000,3.9998
2007-03-05,2490.6080,2488.1200,2526.2160,2396.0770,2467.9930,11805346600.0000,99459863345.0000,-22.6150,-0.9080,1.000000,4.4877
2007-03-06,2467.9930,2459.4930,2518.4380,2442.4450,2502.2730,8595481900.0000,75070101802.0000,34.2800,1.3890,1.000000,3.2661
2007-03-07,2502.2730,2514.0870,2571.6500,2514.0870,2569.8200,9695165800.0000,86572929415.0000,67.5470,2.6994,1.000000,3.6775
2007-03-08,2569.8200,2577.7620,2612.2960,2547.2720,2611.7620,9846362500.0000,87296581331.0000,41.9420,1.6321,1.000000,3.7328
2007-03-09,2611.7620,2616.2860,2627.4330,2570.9540,2600.4630,11844303100.0000,105323077324.0000,-11.2990,-0.4326,1.000000,4.4858
2007-03-12,2600.4630,2602.0870,2618.9220,2557.8910,2618.5780,11383601300.0000,100167299979.0000,18.1150,0.6966,1.000000,4.3093
2007-03-13,2618.5780,2623.2050,2647.1060,2609.9940,2644.1470,11938507100.0000,103865979389.0000,25.5690,0.9764,1.000000,4.5189
2007-03-14,2644.1470,2615.9100,2636.1740,2548.6480,2607.6120,12553236000.0000,110428803384.0000,-36.5350,-1.3817,1.000000,4.7515
2007-03-15,2607.6120,2605.0860,2656.6400,2605.0860,2656.4600,11478829500.0000,103841406023.0000,48.8480,1.8733,1.000000,4.3383
2007-03-16,2656.4600,2666.3230,2675.1360,2582.9640,2613.2800,13096498200.0000,119857942377.0000,-43.1800,-1.6255,1.000000,4.9489
2007-03-19,2613.2800,2539.1400,2678.0560,2527.8900,2664.5120,12163344800.0000,111672788867.0000,51.2320,1.9604,1.000000,4.5924
2007-03-20,2664.5120,2674.4970,2690.3720,2658.3950,2689.0910,10480871000.0000,98244150581.0000,24.5790,0.9225,1.000000,3.9549
2007-03-21,2689.0910,2701.5590,2723.4800,2682.5690,2723.2760,11288971300.0000,108975225597.0000,34.1850,1.2712,1.000000,4.2551
2007-03-22,2723.2760,2739.2630,2761.2850,2721.6330,2730.3180,13931377300.0000,133388313945.0000,7.0420,0.2586,1.000000,5.2487
2007-03-23,2730.3180,2729.9670,2746.5600,2677.5050,2743.1010,12618427500.0000,120651075363.0000,12.7830,0.4682,1.000000,4.7503
2007-03-26,2743.1010,2754.1250,2801.3790,2747.7110,2801.2330,13281154800.0000,126593540233.0000,58.1320,2.1192,1.000000,4.9985
2007-03-27,2801.2330,2807.5290,2833.2030,2790.5600,2828.6130,13768292800.0000,134454645878.0000,27.3800,0.9774,1.000000,5.1807
2007-03-28,2828.6130,2833.2280,2849.3780,2716.7500,2830.0760,17921931000.0000,171315023612.0000,1.4630,0.0517,1.000000,6.7326
2007-03-29,2830.0760,2833.7950,2843.3610,2792.1770,2792.3410,16256203800.0000,161839533525.0000,-37.7350,-1.3334,1.000000,6.0956
2007-03-30,2792.3410,2777.3630,2814.6110,2761.4050,2798.9400,9891312400.0000,98040627653.0000,6.5990,0.2363,1.000000,3.7065
2007-04-02,2798.9400,2810.2840,2866.6210,2810.2840,2866.6210,10692147100.0000,111051714396.0000,67.6810,2.4181,1.000000,3.9761
2007-04-03,2866.6210,2878.2030,2907.1170,2869.0230,2907.0560,12378147800.0000,130364355596.0000,40.4350,1.4105,1.000000,4.5892
2007-04-04,2907.0560,2912.8270,2944.4380,2895.5180,2933.7650,12863301200.0000,137912868966.0000,26.7090,0.9188,1.000000,4.7597
2007-04-05,2933.7650,2931.5040,2977.0610,2917.8450,2971.9750,12694064900.0000,134193806506.0000,38.2100,1.3024,1.000000,4.6799
2007-04-06,2971.9750,2949.0920,3009.9230,2938.2000,3004.3830,13535438300.0000,146143365824.0000,32.4080,1.0905,1.000000,4.9764
2007-04-09,3004.3830,3021.1340,3072.4120,3021.1340,3067.9620,15304545700.0000,166074472896.0000,63.5790,2.1162,1.000000,5.6252
2007-04-10,3067.9620,3082.5970,3105.6130,3012.4960,3105.5970,16444495100.0000,181408398013.0000,37.6350,1.2267,1.000000,6.0305
2007-04-11,3105.5970,3114.9500,3147.3730,3081.8160,3147.1750,16939370700.0000,190990596238.0000,41.5780,1.3388,1.000000,6.2099
2007-04-12,3147.1750,3154.6870,3207.5950,3141.0200,3207.4980,15724263300.0000,183291511717.0000,60.3230,1.9167,1.000000,5.7589
2007-04-13,3207.4980,3213.8470,3241.4880,3179.8100,3195.0100,16818818900.0000,200192569928.0000,-12.4880,-0.3893,1.000000,6.1554
2007-04-16,3195.0100,3202.0470,3284.6640,3202.0470,3284.3280,14832579800.0000,174785943507.0000,89.3180,2.7955,1.000000,5.4141
2007-04-17,3284.3280,3303.3390,3332.4000,3220.5470,3329.6730,18325134200.0000,214320828651.0000,45.3450,1.3806,1.000000,6.6838
2007-04-18,3329.6730,3341.1680,3373.5780,3298.4220,3367.8450,17304070700.0000,206041850572.0000,38.1720,1.1464,1.000000,6.2971
2007-04-19,3367.8450,3361.2570,3361.2570,3116.9610,3200.0110,19328431100.0000,225697007313.0000,-167.8340,-4.9834,1.000000,6.9783
2007-04-20,3200.0110,3216.6490,3356.1720,3216.6490,3347.7890,15672101400.0000,185218518604.0000,147.7780,4.6180,1.000000,5.6316
2007-04-23,3347.7890,3391.8870,3497.2810,3391.8870,3495.2330,18367901900.0000,220442916736.0000,147.4440,4.4042,1.000000,6.6001
2007-04-24,3495.2330,3526.2250,3559.0810,3478.4380,3515.2030,19645732600.0000,243280917783.0000,19.9700,0.5714,1.000000,7.0411
2007-04-25,3515.2030,3500.7550,3531.2370,3436.9850,3513.5040,16496994100.0000,202456876845.0000,-1.6990,-0.0483,1.000000,5.9081
2007-04-26,3513.5040,3528.5230,3559.5170,3502.6190,3559.2290,13443103900.0000,171992512475.0000,45.7250,1.3014,1.000000,4.8063
2007-04-27,3559.2290,3565.8980,3571.1740,3503.6930,3540.1400,13899603800.0000,181576153448.0000,-19.0890,-0.5363,1.000000,4.9662
2007-04-30,3540.1400,3549.2630,3629.0010,3537.6860,3620.3510,15987401500.0000,214809730801.0000,80.2110,2.2658,1.000000,5.6902
2007-05-08,3620.3510,3705.3860,3769.8170,3682.5250,3761.5250,17991270600.0000,242153329056.0000,141.1740,3.8995,1.000000,6.3860
2007-05-09,3761.5250,3775.4760,3793.2390,3622.7740,3774.9080,22370085700.0000,290653473878.0000,13.3830,0.3558,1.000000,7.9326
2007-05-10,3774.9080,3777.6780,3817.0600,3743.9590,3799.3900,18393384400.0000,236207852705.0000,24.4820,0.6485,1.000000,6.5199
2007-05-11,3799.3900,3771.7890,3791.6770,3706.5910,3778.4170,14920451300.0000,207189074449.0000,-20.9730,-0.5520,1.000000,5.2808
2007-05-14,3778.4170,3723.6260,3841.7070,3694.1000,3808.2470,14984943000.0000,211431074022.0000,29.8300,0.7895,1.000000,5.2652
2007-05-15,3808.2470,3813.3000,3827.5760,3672.5450,3677.9810,15758036200.0000,217952557292.0000,-130.2660,-3.4206,1.000000,5.5330
2007-05-16,3677.9810,3668.8830,3779.0790,3625.6430,3778.7890,14178866200.0000,195858863659.0000,100.8080,2.7409,1.000000,4.9699
2007-05-17,3778.7890,3797.7550,3877.6150,3786.7650,3862.7920,15296518100.0000,215847027106.0000,84.0030,2.2230,1.000000,5.3509
2007-05-18,3862.7920,3856.7190,3891.2830,3830.4310,3864.5150,14162859800.0000,196976006917.0000,1.7230,0.0446,1.000000,4.9352
2007-05-21,3864.5150,3734.7390,3944.9710,3725.9090,3936.9280,17010039500.0000,237979297942.0000,72.4130,1.8738,1.000000,5.8798
2007-05-22,3936.9280,3959.5380,4012.1710,3959.5380,3989.4200,19026887100.0000,267305029560.0000,52.4920,1.3333,1.000000,6.5611
2007-05-23,3989.4200,4002.7290,4070.8890,3977.8640,4070.5230,17281317100.0000,246813493048.0000,81.1030,2.0330,1.000000,5.9471
2007-05-24,4070.5230,4087.5290,4106.2600,3983.8140,4053.5280,19694954500.0000,284281052807.0000,-16.9950,-0.4175,1.000000,6.7727
2007-05-25,4053.5280,4041.5180,4134.2050,4018.9190,4121.6900,16662528300.0000,249808723743.0000,68.1620,1.6815,1.000000,5.7171
2007-05-28,4121.6900,4172.2790,4234.4500,4165.7610,4214.4130,19519828600.0000,298502498248.0000,92.7230,2.2496,1.000000,6.6924
2007-05-29,4214.4130,4233.2040,4308.8980,4212.5900,4308.6600,18890133300.0000,287877193829.0000,94.2470,2.2363,1.000000,6.4419
2007-05-30,4308.6600,4022.7370,4235.3590,3966.8730,4000.7110,21336944500.0000,323274767294.0000,-307.9490,-7.1472,1.000000,7.2410
2007-05-31,4000.7110,3926.9310,4059.0940,3761.3130,3986.6580,20052355600.0000,290741362814.0000,-14.0530,-0.3513,1.000000,6.7976
2007-06-01,3986.6580,4003.9240,4059.1260,3797.6510,3819.2950,18598145300.0000,278622657500.0000,-167.3630,-4.1981,1.000000,6.2946
2007-06-04,3819.2950,3805.9440,3824.9980,3510.1420,3516.6460,13569745500.0000,184168799147.0000,-302.6490,-7.9242,1.000000,4.5918
2007-06-05,3516.6460,3392.7290,3619.8900,3244.9770,3619.4530,18418126900.0000,222407318614.0000,102.8070,2.9234,1.000000,6.2200
2007-06-06,3619.4530,3637.2440,3708.5280,3533.6250,3670.3170,16308718400.0000,208394185301.0000,50.8640,1.4053,1.000000,5.5013
2007-06-07,3670.3170,3686.6520,3812.3380,3676.1390,3812.3380,15896482200.0000,210127473800.0000,142.0210,3.8694,1.000000,5.3604
2007-06-08,3812.3380,3829.3440,3880.6070,3789.4370,3855.0260,15364608100.0000,213930346956.0000,42.6880,1.1197,1.000000,5.1686
2007-06-11,3855.0260,3896.8730,3955.3940,3892.8890,3950.3180,15271236500.0000,216479565592.0000,95.2920,2.4719,1.000000,5.1303
2007-06-12,3950.3180,3975.0960,4056.3890,3838.5260,4056.2710,17295951300.0000,249591922705.0000,105.9530,2.6821,1.000000,5.7779
2007-06-13,4056.2710,4093.9880,4182.6010,4086.1080,4155.2530,18716623800.0000,263697491278.0000,98.9820,2.4402,1.000000,6.2474
2007-06-14,4155.2530,4142.5650,4171.8290,4054.1160,4108.7020,15557028600.0000,220468268965.0000,-46.5510,-1.1203,1.000000,5.1864
2007-06-15,4108.7020,4072.2090,4147.6260,4051.7460,4127.5490,12086435000.0000,177360973801.0000,18.8470,0.4587,1.000000,4.0281
2007-06-18,4127.5490,4207.5430,4271.4260,4207.5430,4253.6490,14575868400.0000,219081118390.0000,126.1000,3.0551,1.000000,4.8557
2007-06-19,4253.6490,4255.4750,4294.7940,4211.9060,4294.4450,14338486100.0000,212400125223.0000,40.7960,0.9591,1.000000,4.7714
2007-06-20,4294.4450,4308.7780,4338.3370,4170.1880,4190.5940,15414401400.0000,230292564818.0000,-103.8510,-2.4183,1.000000,5.1271
2007-06-21,4190.5940,4172.1150,4240.8550,4129.1370,4215.2810,12574193700.0000,189729432990.0000,24.6870,0.5891,1.000000,4.1776
2007-06-22,4215.2810,4220.1480,4231.5430,3966.4880,4044.9220,13524178500.0000,198831455317.0000,-170.3590,-4.0415,1.000000,4.4882
2007-06-25,4044.9220,4060.1110,4100.6710,3822.0990,3848.6880,11768318100.0000,171545319255.0000,-196.2340,-4.8514,1.000000,3.9005
2007-06-26,3848.6880,3766.4220,3906.4940,3710.7000,3905.3000,10251238500.0000,136810152229.0000,56.6120,1.4709,1.000000,3.3919
2007-06-27,3905.3000,3923.1350,4024.3270,3880.9700,4012.4520,10730278000.0000,152196878738.0000,107.1520,2.7438,1.000000,3.5424
2007-06-28,4012.4520,4009.6340,4033.8580,3811.2270,3811.8720,10682746100.0000,146126794466.0000,-200.5800,-4.9989,1.000000,3.5260
2007-06-29,3811.8720,3715.4440,3808.7670,3650.9940,3699.3350,9770868800.0000,130051651227.0000,-112.5370,-2.9523,1.000000,3.2225
2007-07-02,3699.3350,3682.5080,3744.0110,3585.7960,3708.3100,8325217800.0000,106640337582.0000,8.9750,0.2426,1.000000,2.7193
2007-07-03,3708.3100,3734.5510,3782.3840,3684.7580,3779.0010,7698490300.0000,101548978186.0000,70.6910,1.9063,1.000000,2.5142
2007-07-04,3779.0010,3786.8370,3793.7670,3676.4470,3692.4070,6507352500.0000,89246046073.0000,-86.5940,-2.2915,1.000000,2.1229
2007-07-05,3692.4070,3636.3120,3651.7500,3476.9980,3479.0490,7263961700.0000,90961830653.0000,-213.3580,-5.7783,1.000000,2.3682
2007-07-06,3479.0490,3459.0410,3662.3260,3415.2910,3659.8160,8932114100.0000,109930538275.0000,180.7670,5.1959,1.000000,2.9038
2007-07-09,3659.8160,3693.9040,3793.3180,3671.9270,3772.3410,9559286700.0000,122989382870.0000,112.5250,3.0746,1.000000,3.1063
2007-07-10,3772.3410,3779.4400,3788.6870,3701.2180,3712.9160,8664480300.0000,114864340130.0000,-59.4250,-1.5753,1.000000,2.8136
2007-07-11,3712.9160,3688.8960,3740.0010,3670.1990,3734.7830,5843532700.0000,77946253228.0000,21.8670,0.5889,1.000000,1.8960
2007-07-12,3734.7830,3743.2800,3780.0740,3723.0670,3759.5100,5496673500.0000,71361530828.0000,24.7270,0.6621,1.000000,1.7811
2007-07-13,3759.5100,3765.7360,3769.0070,3709.5210,3758.3430,4705679200.0000,60600081830.0000,-1.1670,-0.0310,1.000000,1.5244
2007-07-16,3758.3430,3761.7460,3767.3990,3636.2180,3636.5460,5077779200.0000,66806989061.0000,-121.7970,-3.2407,1.000000,1.6439
2007-07-17,3636.5460,3622.0220,3748.9630,3591.0360,3724.5330,5400830500.0000,73011548325.0000,87.9870,2.4195,1.000000,1.7481
2007-07-18,3724.5330,3712.7500,3793.8710,3692.8690,3741.4150,7093571700.0000,97185714582.0000,16.8820,0.4533,1.000000,2.2947
2007-07-19,3741.4150,3731.3570,3769.8320,3712.1330,3744.7250,4909722200.0000,66504052754.0000,3.3100,0.0885,1.000000,1.5878
2007-07-20,3744.7250,3746.0310,3905.3260,3746.0310,3904.7500,9050397600.0000,120296320066.0000,160.0250,4.2733,1.000000,2.9260
2007-07-23,3904.7500,3938.8940,4091.1200,3938.8940,4091.1060,13570974900.0000,181662254521.0000,186.3560,4.7725,1.000000,4.3876
2007-07-24,4091.1060,4120.9140,4181.8610,4079.4480,4096.5550,12718019000.0000,169845513494.0000,5.4490,0.1332,1.000000,4.1105
2007-07-25,4096.5550,4097.6880,4195.0910,4097.6350,4194.7340,10565537200.0000,148985218594.0000,98.1790,2.3966,1.000000,3.4132
2007-07-26,4194.7340,4222.0240,4272.8770,4185.4070,4250.7180,11311063900.0000,159412062174.0000,55.9840,1.3346,1.000000,3.6516
2007-07-27,4250.7180,4226.8050,4278.3090,4172.9420,4272.3070,11321207400.0000,162562057037.0000,21.5890,0.5079,1.000000,3.6490
2007-07-30,4272.3070,4272.9990,4389.7830,4271.7980,4370.1710,12845123700.0000,185911406835.0000,97.8640,2.2907,1.000000,4.1318
2007-07-31,4370.1710,4363.4490,4425.1320,4314.8010,4420.1870,12208755100.0000,181466053464.0000,50.0160,1.1445,1.000000,3.9202
2007-08-01,4420.1870,4438.9780,4454.6460,4220.8060,4234.1370,13876053800.0000,201740064943.0000,-186.0500,-4.2091,1.000000,4.4532
2007-08-02,4234.1370,4254.9510,4394.2280,4247.0050,4386.0030,10931329800.0000,167196631939.0000,151.8660,3.5867,1.000000,3.5076
2007-08-03,4386.0030,4423.2920,4526.3980,4423.2920,4525.8520,13208654500.0000,210959017038.0000,139.8490,3.1885,1.000000,4.2381
2007-08-06,4525.8520,4568.5190,4628.7150,4547.8660,4628.6330,13091439400.0000,207058521826.0000,102.7810,2.2710,1.000000,4.1964
2007-08-07,4628.6330,4638.6380,4680.7110,4553.1410,4636.2150,13494599600.0000,221411376326.0000,7.5820,0.1638,1.000000,4.3256
2007-08-08,4636.2150,4594.3860,4647.7230,4485.1320,4575.8110,13509360400.0000,194458190118.0000,-60.4040,-1.3029,1.000000,4.3298
2007-08-09,4575.8110,4573.9750,4671.5570,4573.8510,4669.6500,11083301400.0000,168506711511.0000,93.8390,2.0508,1.000000,3.5513
2007-08-10,4669.6500,4661.2210,4664.0340,4512.2280,4609.3320,11564156000.0000,177428307108.0000,-60.3180,-1.2917,1.000000,3.7041
2007-08-13,4609.3320,4606.4960,4636.3960,4539.9050,4600.6960,12626558400.0000,187380750653.0000,-8.6360,-0.1874,1.000000,4.0407
2007-08-14,4600.6960,4600.9320,4689.1640,4587.0100,4682.1350,9816621100.0000,152482271548.0000,81.4390,1.7701,1.000000,3.1412
2007-08-15,4682.1350,4692.0270,4716.1040,4576.4830,4679.1040,10046745500.0000,156620590515.0000,-3.0310,-0.0647,1.000000,3.2120
2007-08-16,4679.1040,4655.3170,4656.7760,4566.0140,4626.7280,10296251400.0000,158045125016.0000,-52.3760,-1.1194,1.000000,3.2839
2007-08-17,4626.7280,4601.8210,4676.6080,4534.2480,4542.9740,10165777700.0000,158167083201.0000,-83.7540,-1.8102,1.000000,3.2402
2007-08-20,4542.9740,4655.9810,4782.0490,4653.0180,4781.8190,11338870600.0000,175530101113.0000,238.8450,5.2575,1.000000,3.6013
2007-08-21,4781.8190,4811.1960,4880.9250,4804.7340,4860.9930,12403243700.0000,195423948713.0000,79.1740,1.6557,1.000000,3.9388
2007-08-22,4860.9930,4791.8440,4957.6310,4777.3000,4935.0150,12949735900.0000,208295419509.0000,74.0220,1.5228,1.000000,4.1105
