date,DJI_GI,IXIC_GI,SPX_GI,TY_CBT,hs300
2008-10-16,8979.26,1717.71,946.43,112.2969,1909.941
2008-10-17,8852.22,1711.29,940.55,111.9219,1930.651
2008-10-20,9265.43,1770.03,985.4,113.0156,1974.006
2008-10-21,9033.66,1696.68,955.05,114.5,1958.529
2008-10-22,8519.21,1615.75,896.78,115.25,1895.822
2008-10-23,8691.25,1603.91,908.11,115.8438,1875.561
2008-10-24,8378.95,1552.03,876.77,115.125,1839.621
2008-10-27,8175.77,1505.9,848.92,115.125,1723.351
2008-10-28,9065.12,1649.47,940.51,114.3594,1771.821
2008-10-29,8990.96,1657.21,930.09,114.0625,1719.812
2008-10-30,9180.69,1698.52,954.09,113.5781,1763.607
2008-10-31,9325.01,1720.95,968.75,113.0781,1728.786
2008-11-03,9319.83,1726.33,966.3,113.7969,1719.774
2008-11-04,9625.28,1780.12,1005.75,115.125,1706.703
2008-11-05,9139.27,1681.64,952.77,115.4531,1760.609
2008-11-06,8695.79,1608.7,904.88,115.4531,1717.722
2008-11-07,8943.81,1647.4,930.99,115.0625,1747.713
2008-11-10,8870.54,1616.74,919.21,115.5313,1874.801
2008-11-11,8693.96,1580.9,898.95,116.0,1843.607
2008-11-12,8282.66,1499.21,852.3,116.6563,1859.11
2008-11-13,8835.25,1596.7,911.29,116.4063,1927.613
2008-11-14,8497.31,1516.85,873.29,116.9219,1986.438
2008-11-17,8273.58,1482.05,850.75,117.4531,2030.485
2008-11-18,8424.75,1483.27,859.12,118.4688,1902.43
2008-11-19,7997.28,1386.42,806.58,119.25,2017.474
2008-11-20,7552.29,1316.12,752.44,120.7188,1983.76
2008-11-21,8046.42,1384.35,800.03,120.4844,1969.389
2008-11-24,8443.39,1472.02,851.81,119.3906,1897.06
2008-11-25,8479.47,1464.73,857.39,121.1719,1888.715
2008-11-26,8726.61,1532.1,887.68,120.375,1897.884
2008-11-27,8726.61,1532.1,887.68,120.375,1917.861
2008-11-28,8829.04,1535.57,896.24,120.9688,1871.156
2008-12-01,8149.09,1398.07,816.21,122.5313,1894.615
2008-12-02,8419.09,1449.8,848.81,122.7813,1889.638
2008-12-03,8591.69,1492.38,870.74,123.4688,1965.414
2008-12-04,8376.24,1445.56,845.22,124.3594,2001.504
2008-12-05,8635.42,1509.31,876.07,123.0469,2018.656
2008-12-08,8934.18,1571.74,909.7,122.7656,2090.773
2008-12-09,8691.33,1547.34,888.67,123.3438,2037.74
2008-12-10,8761.42,1565.48,899.24,122.7969,2079.117
2008-12-11,8565.09,1507.88,873.59,123.9688,2031.681
2008-12-12,8629.68,1540.72,879.73,124.3438,1954.215
2008-12-15,8564.53,1508.34,868.57,124.7188,1964.374
2008-12-16,8924.14,1589.89,913.18,126.625,1975.006
2008-12-17,8824.34,1579.31,904.42,127.5469,1976.819
2008-12-18,8604.99,1552.37,885.28,128.0,2015.694
2008-12-19,8579.11,1564.32,887.88,126.9844,2018.463
2008-12-22,8519.77,1532.35,871.63,126.9219,1987.755
2008-12-23,8419.49,1521.54,863.16,127.1406,1897.225
2008-12-24,8468.48,1524.9,868.15,126.7188,1863.8
2008-12-25,8468.48,1524.9,868.15,126.7188,1852.419
2008-12-26,8515.55,1530.24,872.8,127.3281,1851.518
2008-12-29,8483.93,1510.32,869.42,127.75,1850.48
2008-12-30,8668.39,1550.7,890.64,127.2969,1832.91
2008-12-31,8776.39,1577.03,903.25,125.75,1820.805
2009-01-05,8952.89,1628.03,927.45,124.1719,1880.716
2009-01-06,9015.1,1652.38,934.7,124.3594,1937.145
2009-01-07,8769.7,1599.06,906.65,124.4844,1924.012
2009-01-08,8742.46,1617.01,909.73,125.3125,1878.181
2009-01-09,8599.18,1571.59,890.35,125.5469,1904.861
2009-01-12,8473.97,1538.79,870.26,126.3281,1900.347
2009-01-13,8448.56,1546.46,871.79,126.2188,1863.367
2009-01-14,8200.14,1489.64,842.62,126.9688,1928.869
2009-01-15,8212.49,1511.84,843.74,127.0156,1920.206
2009-01-16,8281.22,1529.33,850.12,126.5313,1954.438
2009-01-19,8281.22,1529.33,850.12,126.5313,1986.672
2009-01-20,7949.09,1440.86,805.22,126.2656,1994.107
2009-01-21,8228.1,1507.07,840.24,124.75,1985.016
2009-01-22,8122.8,1465.49,827.5,124.1406,2004.951
2009-01-23,8077.56,1477.29,831.95,123.9063,1990.657
2009-02-02,7936.83,1494.43,825.44,123.7188,2011.683
2009-02-03,8078.36,1516.3,838.51,122.5469,2060.808
2009-02-04,7956.66,1515.05,832.23,122.1094,2107.749
2009-02-05,8063.07,1546.24,845.85,122.375,2098.018
2009-02-06,8280.59,1591.71,868.6,121.8281,2181.239
2009-02-09,8270.87,1591.56,869.89,121.5625,2224.714
2009-02-10,7888.88,1524.73,827.16,123.0938,2265.161
2009-02-11,7939.53,1530.5,833.74,123.6719,2260.82
2009-02-12,7932.76,1541.71,835.19,124.1563,2248.091
2009-02-13,7850.41,1534.36,826.84,122.7031,2320.792
2009-02-16,7850.41,1534.36,826.84,122.7031,2389.387
2009-02-17,7552.6,1470.66,789.17,124.4375,2319.441
2009-02-18,7555.63,1467.97,788.42,123.6719,2209.862
2009-02-19,7465.95,1442.82,778.94,122.5313,2227.125
2009-02-20,7365.67,1441.23,770.05,123.3125,2261.478
2009-02-23,7114.78,1387.72,743.33,123.1719,2305.777
2009-02-24,7350.94,1441.83,773.14,122.8594,2200.654
2009-02-25,7270.89,1425.43,764.9,121.625,2206.574
2009-02-26,7182.08,1391.47,752.83,120.0781,2121.251
2009-02-27,7062.93,1377.84,735.09,120.0313,2082.852
2009-03-02,6763.29,1322.85,700.82,121.3594,2093.447
2009-03-03,6726.02,1321.01,696.33,121.0156,2071.431
2009-03-04,6875.84,1353.74,712.87,120.2656,2198.107
2009-03-05,6594.44,1299.59,682.55,121.8594,2221.076
2009-03-06,6626.94,1293.85,683.38,121.8906,2193.007
2009-03-09,6547.05,1268.64,676.53,121.6406,2118.748
2009-03-10,6926.49,1358.28,719.6,120.8281,2158.568
2009-03-11,6930.4,1371.64,721.36,121.4219,2139.025
2009-03-12,7170.06,1426.1,750.74,121.8281,2133.881
2009-03-13,7223.98,1431.5,756.55,121.9844,2128.848
2009-03-16,7216.97,1404.02,753.89,121.5313,2153.291
2009-03-17,7395.7,1462.11,778.12,120.9375,2218.326
2009-03-18,7486.58,1491.22,794.35,125.3281,2223.725
2009-03-19,7400.8,1483.48,784.04,124.5313,2265.759
2009-03-20,7278.38,1457.27,768.54,124.5781,2281.087
2009-03-23,7775.86,1555.77,822.92,124.2813,2325.48
2009-03-24,7659.97,1516.52,806.12,124.1875,2338.42
2009-03-25,7749.81,1528.95,813.88,123.1719,2291.555
2009-03-26,7924.56,1587.0,832.86,123.6563,2361.704
2009-03-27,7776.18,1545.2,815.94,123.3281,2374.438
2009-03-30,7522.02,1501.8,787.53,123.7656,2358.04
2009-03-31,7608.92,1528.59,797.87,124.0781,2373.213
2009-04-01,7761.6,1551.6,811.08,124.2813,2408.017
2009-04-02,7978.08,1602.63,834.38,123.375,2425.291
2009-04-03,8017.59,1621.87,842.5,121.9688,2419.778
2009-04-07,7789.56,1561.61,815.55,122.1875,2439.182
2009-04-08,7837.11,1590.66,825.16,122.75,2347.385
2009-04-09,8083.38,1652.54,856.56,122.3281,2379.876
2009-04-10,8083.38,1652.54,856.56,122.3281,2444.226
2009-04-13,8057.81,1653.31,858.73,123.1094,2513.701
2009-04-14,7920.18,1625.72,841.5,123.5938,2527.181
2009-04-15,8029.62,1626.8,852.06,123.7969,2536.056
2009-04-16,8125.43,1670.44,865.3,123.2188,2534.134
2009-04-17,8131.33,1673.07,869.6,122.2813,2503.935
2009-04-20,7841.73,1608.21,832.39,123.0313,2557.456
2009-04-21,7969.56,1643.85,850.08,122.4063,2535.828
2009-04-22,7886.57,1646.12,843.55,121.9219,2461.346
2009-04-23,7957.06,1652.21,851.92,122.0781,2463.954
2009-04-24,8076.29,1694.29,866.23,121.5469,2448.595
2009-04-27,8025.0,1679.41,857.51,122.2969,2405.348
2009-04-28,8016.95,1673.81,855.16,121.6719,2401.438
2009-04-29,8185.73,1711.94,873.64,121.125,2468.192
2009-04-30,8168.12,1717.3,872.81,120.9375,2477.569
2009-05-04,8426.74,1763.56,907.24,120.9063,2559.911
2009-05-05,8410.65,1754.12,903.8,120.9531,2567.337
2009-05-06,8512.28,1759.1,919.53,121.1094,2592.52
2009-05-07,8409.85,1716.24,907.39,120.25,2597.447
2009-05-08,8574.65,1739.0,929.23,120.3594,2625.645
2009-05-11,8418.77,1731.24,909.24,121.2656,2579.747
2009-05-12,8469.11,1715.92,908.35,121.2969,2618.172
2009-05-13,8284.89,1664.19,883.92,121.7344,2663.766
2009-05-14,8331.32,1689.21,893.07,121.6719,2639.887
2009-05-15,8268.64,1680.14,882.88,121.5156,2645.263
2009-05-18,8504.08,1732.36,909.71,120.8281,2652.779
2009-05-19,8474.85,1734.54,908.13,120.6563,2676.682
2009-05-20,8422.04,1727.84,903.47,120.9531,2651.414
2009-05-21,8292.13,1695.25,888.33,119.9219,2610.622
2009-05-22,8277.32,1692.01,887.0,119.1719,2597.601
2009-05-25,8277.32,1692.01,887.0,119.1719,2610.01
2009-05-26,8473.49,1750.43,910.33,118.7344,2588.575
2009-05-27,8300.02,1731.08,893.06,117.5156,2632.93
2009-06-01,8721.44,1828.68,942.87,115.4219,2721.28
2009-06-02,8740.87,1836.8,944.74,115.5938,2724.302
2009-06-03,8675.28,1825.92,931.76,116.1719,2778.589
2009-06-04,8750.24,1850.02,942.46,115.0156,2767.244
2009-06-05,8763.13,1849.42,940.09,113.4063,2753.891
2009-06-08,8764.49,1842.4,939.14,113.25,2768.336
2009-06-09,8763.06,1860.13,942.43,113.6875,2787.887
2009-06-10,8739.02,1853.08,939.15,113.375,2816.247
2009-06-11,8770.92,1862.37,944.89,114.0313,2797.32
2009-06-12,8799.26,1858.8,946.21,114.3438,2743.762
2009-06-15,8612.13,1816.38,923.72,114.8125,2789.549
2009-06-16,8504.67,1796.18,911.97,115.0781,2776.022
2009-06-17,8497.18,1808.06,910.71,115.3438,2810.123
2009-06-18,8555.6,1807.72,918.37,114.0156,2853.903
2009-06-19,8539.73,1827.47,921.23,114.375,2880.492
2009-06-22,8339.01,1766.19,893.04,115.1406,2896.302
2009-06-23,8322.91,1764.92,895.1,115.4844,2892.697
2009-06-24,8299.86,1792.34,900.94,115.1875,2922.299
2009-06-25,8472.4,1829.54,920.26,116.2031,2925.046
2009-06-26,8438.39,1838.22,918.9,116.4063,2928.211
2009-06-29,8529.38,1844.06,927.23,116.4531,2975.314
2009-06-30,8447.0,1835.04,919.32,116.2656,2959.362
2009-07-01,8504.06,1845.72,923.33,116.2656,3008.15
2009-07-02,8280.74,1796.52,896.42,116.8438,3060.254
2009-07-03,8280.74,1796.52,896.42,116.8438,3088.367
2009-07-06,8324.87,1787.4,898.72,116.8438,3124.667
2009-07-07,8163.6,1746.17,881.03,117.2813,3089.45
2009-07-08,8178.41,1747.17,879.56,118.625,3080.774
2009-07-09,8183.17,1752.55,882.68,117.8594,3123.035
2009-07-10,8146.52,1756.03,879.13,118.7031,3113.932
2009-07-13,8331.68,1793.21,901.05,118.3281,3080.556
2009-07-14,8359.49,1799.73,905.84,117.7813,3145.157
2009-07-15,8616.21,1862.9,932.68,116.7031,3188.551
2009-07-16,8711.82,1885.03,940.74,117.0156,3183.742
2009-07-17,8743.94,1886.61,940.38,116.3906,3189.741
2009-07-20,8848.15,1909.29,951.13,117.0,3266.92
2009-07-21,8915.94,1916.2,954.58,117.7813,3213.206
2009-07-22,8881.26,1926.38,954.07,117.2344,3296.615
2009-07-23,9069.29,1973.6,976.29,116.0313,3328.49
2009-07-24,9093.24,1965.96,979.26,116.375,3372.603
2009-07-27,9108.51,1967.89,982.18,116.0469,3435.212
2009-07-28,9096.72,1975.51,979.62,116.0781,3438.371
2009-07-29,9070.72,1967.76,975.15,116.0,3266.432
2009-07-30,9154.46,1984.3,986.75,116.1875,3321.56
2009-07-31,9171.61,1978.5,987.48,117.2813,3412.062
2009-08-03,9286.56,2008.61,1002.63,116.1875,3462.59
2009-08-04,9320.19,2011.31,1005.65,116.0469,3471.442
2009-08-05,9280.97,1993.05,1002.72,115.5156,3428.501
2009-08-06,9256.26,1973.16,997.08,115.75,3356.33
2009-08-07,9370.07,2000.25,1010.48,114.9375,3260.69
2009-08-10,9337.95,1992.24,1007.1,115.6406,3249.76
2009-08-11,9241.45,1969.73,994.35,116.0938,3264.726
2009-08-12,9361.61,1998.72,1005.81,116.1719,3112.719
2009-08-13,9398.19,2009.35,1012.73,117.0156,3140.56
2009-08-14,9321.4,1985.52,1004.09,117.2656,3046.972
2009-08-17,9135.34,1930.84,979.73,117.75,2870.63
2009-08-18,9217.94,1955.92,989.67,117.5156,2910.884
2009-08-19,9279.16,1969.24,996.46,117.9688,2785.584
2009-08-20,9350.05,1989.22,1007.37,118.1094,2911.582
2009-08-21,9505.96,2020.9,1026.13,117.1563,2960.771
2009-08-24,9509.28,2017.98,1025.57,117.5625,2993.429
2009-08-25,9539.29,2024.23,1028.0,117.875,2915.803
2009-08-26,9543.52,2024.43,1028.12,118.0,2967.595
2009-08-27,9580.63,2027.73,1030.98,117.8594,2946.395
2009-08-28,9544.2,2028.77,1028.93,116.7188,2860.688
2009-08-31,9496.28,2009.06,1020.62,117.2188,2667.745
2009-09-01,9310.6,1968.89,998.04,117.5313,2683.724
2009-09-02,9280.67,1967.07,994.75,118.0469,2714.974
2009-09-03,9344.61,1983.2,1003.24,117.75,2845.024
2009-09-04,9441.27,2018.78,1016.4,117.0313,2861.609
2009-09-07,9441.27,2018.78,1016.4,117.0313,2881.116
2009-09-08,9497.34,2037.77,1025.39,117.0156,2930.475
2009-09-09,9547.22,2060.39,1033.37,116.9375,2946.259
2009-09-10,9627.48,2084.02,1044.14,117.9063,2924.883
2009-09-11,9605.41,2080.9,1042.73,117.9844,2989.792
2009-09-14,9626.8,2091.78,1049.34,117.5469,3026.741
2009-09-15,9683.41,2102.64,1052.63,117.1875,3033.728
2009-09-16,9791.71,2133.15,1068.76,116.8906,2999.71
2009-09-17,9783.92,2126.75,1065.49,117.4063,3060.26
2009-09-18,9820.2,2132.86,1068.3,116.8438,2962.667
2009-09-21,9778.86,2138.04,1064.66,116.8125,2967.011
2009-09-22,9829.87,2146.3,1071.66,117.0313,2897.553
2009-09-23,9748.55,2131.42,1060.87,117.4375,2842.721
2009-09-24,9707.44,2107.61,1050.78,117.7031,2853.554
2009-09-25,9665.19,2090.92,1044.38,117.9844,2838.842
2009-09-28,9789.36,2130.74,1062.98,118.1875,2763.525
2009-09-29,9742.2,2124.04,1060.61,118.2969,2754.54
2009-09-30,9712.28,2122.42,1057.08,118.3281,2779.426
2009-10-09,9864.94,2139.28,1071.49,118.2813,2911.715
2009-10-12,9885.8,2139.14,1076.19,118.5469,2894.483
2009-10-13,9871.06,2139.89,1073.19,118.9063,2936.191
2009-10-14,10015.86,2172.23,1092.02,118.1563,2970.532
2009-10-15,10062.94,2173.29,1096.56,117.7656,2979.788
2009-10-16,9995.91,2156.8,1087.68,118.125,2976.633
2009-10-19,10092.19,2176.32,1097.91,118.2344,3038.273
2009-10-20,10041.48,2163.47,1091.06,118.6406,3084.454
2009-10-21,9949.36,2150.73,1081.4,118.0156,3070.589
2009-10-22,10081.31,2165.29,1092.91,117.9688,3051.412
2009-10-23,9972.18,2154.47,1079.6,117.5938,3107.847
2009-10-26,9867.96,2141.85,1066.95,117.0781,3109.566
2009-10-27,9882.17,2116.09,1063.41,117.9219,3021.459
2009-10-28,9762.69,2059.61,1042.63,118.25,3031.329
2009-10-29,9962.58,2097.55,1066.11,117.7188,2960.466
2009-10-30,9712.73,2045.11,1036.19,118.6094,2995.848
2009-11-02,9789.44,2049.2,1042.88,118.4844,3076.649
2009-11-03,9771.91,2057.32,1045.41,118.1563,3114.227
2009-11-04,9802.14,2055.52,1046.5,117.8281,3128.537
2009-11-05,10005.96,2105.32,1066.63,118.0781,3155.053
2009-11-06,10023.42,2112.44,1069.3,118.4219,3164.037
2009-11-09,10226.94,2154.06,1093.08,118.5313,3175.585
2009-11-10,10246.97,2151.08,1093.01,118.5781,3178.61
2009-11-11,10291.26,2166.9,1098.51,119.0313,3175.192
2009-11-12,10197.47,2149.02,1087.24,118.9219,3172.945
2009-11-13,10270.47,2167.88,1093.48,118.9531,3187.647
2009-11-16,10406.96,2197.85,1109.3,119.6875,3275.048
2009-11-17,10437.42,2203.78,1110.32,119.75,3282.889
2009-11-18,10426.31,2193.14,1109.8,119.4375,3303.234
2009-11-19,10332.44,2156.82,1094.9,119.6563,3320.612
2009-11-20,10318.16,2146.04,1091.38,119.5625,3308.346
2009-11-23,10450.95,2176.01,1106.24,119.625,3338.663
2009-11-24,10433.71,2169.18,1105.65,120.0938,3223.526
2009-11-25,10464.4,2176.05,1110.63,120.4688,3290.165
2009-11-26,10464.4,2176.05,1110.63,120.4688,3170.98
2009-11-27,10309.92,2138.44,1091.49,121.0781,3096.265
2009-11-30,10344.84,2144.6,1095.63,121.1719,3195.301
2009-12-01,10471.58,2175.81,1108.86,120.8281,3235.363
2009-12-02,10452.68,2185.03,1109.24,120.4063,3269.752
2009-12-03,10366.15,2173.14,1099.92,120.0625,3264.628
2009-12-04,10388.9,2194.35,1105.98,119.2031,3317.044
2009-12-07,10390.11,2189.61,1103.25,119.5781,3331.897
2009-12-08,10285.97,2172.99,1091.94,120.1406,3296.664
2009-12-09,10337.05,2183.73,1095.95,120.0313,3239.568
2009-12-10,10405.83,2190.86,1102.35,119.5156,3254.264
2009-12-11,10471.5,2190.31,1106.41,119.0156,3247.318
2009-12-14,10501.05,2212.1,1114.11,118.9219,3302.904
2009-12-15,10452.0,2201.05,1107.93,118.6094,3274.46
2009-12-16,10441.12,2206.91,1109.18,118.7188,3255.213
2009-12-17,10308.26,2180.05,1096.08,119.5313,3179.078
2009-12-18,10328.89,2211.69,1102.47,119.1094,3113.886
2009-12-21,10414.14,2237.66,1114.05,113.8281,3122.973
2009-12-22,10464.93,2252.67,1118.02,113.4219,3050.52
2009-12-23,10466.44,2269.64,1120.59,113.3125,3073.777
2009-12-24,10520.1,2285.69,1126.48,113.3125,3153.41
2009-12-25,10520.1,2285.69,1126.48,113.3125,3141.353
2009-12-28,10547.08,2291.08,1127.78,112.7031,3188.785
2009-12-29,10545.41,2288.4,1126.2,112.8438,3211.761
2009-12-30,10548.51,2291.28,1126.42,113.0313,3262.6
2009-12-31,10428.05,2269.15,1115.1,113.0313,3277.139
2010-01-04,10583.96,2308.42,1132.99,112.6875,3243.76
2010-01-05,10572.02,2308.71,1136.52,113.2969,3282.179
2010-01-06,10573.68,2301.09,1137.14,113.0313,3254.215
2010-01-07,10606.86,2300.05,1141.69,112.9063,3192.776
2010-01-08,10618.19,2317.17,1144.98,112.9063,3195.997
2010-01-11,10663.99,2312.41,1146.98,112.9063,3212.75
2010-01-12,10627.26,2282.31,1136.22,113.5938,3273.966
2010-01-13,10680.77,2307.9,1145.68,113.1719,3172.658
2010-01-14,10710.55,2316.74,1148.46,113.6563,3215.55
2010-01-15,10609.65,2287.99,1136.03,114.125,3224.152
2010-01-18,10609.65,2287.99,1136.03,114.125,3237.098
2010-01-19,10725.43,2320.4,1150.23,113.9219,3246.874
2010-01-20,10603.15,2291.25,1138.04,114.25,3151.85
2010-01-21,10389.88,2265.7,1116.48,114.6563,3158.863
2010-01-22,10172.98,2205.29,1091.76,114.7813,3128.588
2010-01-25,10196.86,2210.8,1096.78,114.5781,3094.411
2010-01-26,10194.29,2203.73,1092.17,114.7031,3019.394
2010-01-27,10236.16,2221.41,1097.5,114.5938,2986.607
2010-01-28,10120.46,2179.0,1084.53,114.6406,2994.143
2010-01-29,10067.33,2147.35,1073.87,115.1563,2989.292
2010-02-01,10185.53,2171.2,1089.19,114.8281,2941.36
2010-02-02,10296.85,2190.06,1103.32,115.0469,2934.713
2010-02-03,10270.55,2190.91,1097.28,114.5781,3003.835
2010-02-04,10002.18,2125.43,1063.11,115.3125,2995.308
2010-02-05,10012.23,2141.12,1066.19,115.9844,2939.402
2010-02-08,9908.39,2126.05,1056.74,115.6094,2935.174
2010-02-09,10058.64,2150.87,1070.52,115.3281,2948.842
2010-02-10,10038.38,2147.87,1068.13,115.0313,2982.5
2010-02-11,10144.19,2177.41,1078.47,114.8594,2985.499
2010-02-12,10099.14,2183.53,1075.51,115.1719,3018.133
2010-02-22,10383.38,2242.03,1108.01,114.3438,3003.398
2010-02-23,10282.41,2213.44,1094.6,115.2344,2982.575
2010-02-24,10374.16,2235.9,1105.24,115.2969,3022.177
2010-02-25,10321.03,2234.22,1102.94,115.7188,3060.618
2010-02-26,10325.26,2238.26,1104.49,116.0625,3051.943
2010-03-01,10403.79,2273.57,1115.71,115.9688,3087.842
2010-03-02,10405.98,2280.79,1118.31,115.9219,3073.108
2010-03-03,10396.76,2280.68,1118.79,115.9375,3097.005
2010-03-04,10444.14,2292.31,1122.97,116.0625,3023.373
2010-03-05,10566.2,2326.35,1138.7,115.5938,3031.065
2010-03-08,10552.52,2332.21,1138.5,115.4688,3053.232
2010-03-09,10564.38,2340.68,1140.45,115.6406,3069.141
2010-03-10,10567.33,2358.95,1145.61,115.4531,3048.927
2010-03-11,10611.84,2368.46,1150.24,115.3594,3051.282
2010-03-12,10624.69,2367.66,1149.99,115.3594,3013.412
2010-03-15,10642.15,2362.21,1150.51,115.3906,2976.939
2010-03-16,10685.98,2378.01,1159.46,115.8906,2992.841
2010-03-17,10733.67,2389.09,1166.21,115.8906,3050.479
2010-03-18,10779.17,2391.28,1165.83,115.6719,3046.089
2010-03-19,10741.98,2374.41,1159.9,115.5313,3067.75
2010-03-22,10785.89,2395.4,1165.81,115.8438,3074.576
2010-03-23,10888.83,2415.24,1174.17,115.8438,3053.125
2010-03-24,10836.15,2398.76,1167.72,114.6563,3056.808
2010-03-25,10841.21,2397.41,1165.73,114.1094,3019.176
2010-03-26,10850.36,2395.13,1166.59,114.5,3059.715
2010-03-29,10895.86,2404.36,1173.22,114.4844,3123.798
2010-03-30,10907.42,2410.69,1173.27,114.4844,3128.468
2010-03-31,10856.63,2397.96,1169.43,114.8125,3109.105
2010-04-01,10927.07,2402.58,1178.1,114.6094,3147.416
2010-04-02,10927.07,2402.58,1178.1,114.6094,3157.957
2010-04-06,10969.99,2436.81,1189.44,113.7656,3158.681
2010-04-07,10897.52,2431.16,1182.45,114.5938,3148.222
2010-04-08,10927.07,2436.81,1186.44,114.3906,3118.709
2010-04-09,10997.35,2454.05,1194.37,114.4844,3145.347
2010-04-12,11005.97,2457.87,1196.48,114.8438,3129.263
2010-04-13,11019.42,2465.99,1197.3,115.1875,3161.251
2010-04-14,11123.11,2504.86,1210.65,114.8906,3166.183
2010-04-15,11144.57,2515.69,1211.67,115.0,3164.966
2010-04-16,11018.66,2481.26,1192.13,115.7031,3130.302
2010-04-19,11092.05,2480.11,1197.52,115.4063,2980.297
2010-04-20,11117.06,2500.31,1207.17,115.375,2979.533
2010-04-21,11124.92,2504.61,1205.94,115.8125,3033.278
2010-04-22,11134.29,2519.07,1208.67,115.4531,2999.484
2010-04-23,11204.28,2530.15,1217.28,115.0625,2983.537
2010-04-26,11205.03,2522.95,1212.05,115.1875,2969.503
2010-04-27,10991.99,2471.47,1183.71,116.3125,2907.928
2010-04-28,11045.27,2471.73,1191.36,115.6406,2900.331
2010-04-29,11167.32,2511.92,1206.78,116.0938,2868.432
2010-04-30,11008.61,2461.19,1186.69,116.625,2870.611
2010-05-04,10926.77,2424.25,1173.6,116.8594,2835.277
2010-05-05,10868.12,2402.29,1165.9,117.4063,2857.151
2010-05-06,10520.32,2319.64,1128.15,118.8438,2739.702
2010-05-07,10380.43,2265.64,1110.88,118.5469,2688.383
2010-05-10,10785.14,2374.67,1159.73,117.7656,2698.757
2010-05-11,10748.26,2375.31,1155.79,117.875,2647.574
2010-05-12,10896.91,2425.02,1171.67,117.6563,2655.714
2010-05-13,10782.95,2394.36,1157.44,117.7813,2710.507
2010-05-14,10620.16,2346.85,1135.68,118.7031,2696.629
2010-05-17,10625.83,2354.23,1136.94,118.5156,2559.931
2010-05-18,10510.95,2317.26,1120.8,119.1563,2594.783
2010-05-19,10444.37,2298.37,1115.05,119.25,2587.807
2010-05-20,10068.01,2204.01,1071.59,119.9844,2555.94
2010-05-21,10193.39,2229.04,1087.69,120.4531,2583.522
2010-05-24,10066.57,2213.55,1073.65,120.3281,2673.423
2010-05-25,10043.75,2210.95,1074.03,120.8906,2622.63
2010-05-26,9974.45,2195.88,1067.95,120.3281,2625.793
2010-05-27,10258.99,2277.68,1103.06,119.5,2655.918
2010-05-28,10136.63,2257.04,1089.41,119.875,2655.767
2010-05-31,10136.63,2257.04,1089.41,119.875,2592.147
2010-06-01,10024.02,2222.33,1070.71,119.8906,2568.283
2010-06-02,10249.54,2281.07,1098.38,119.5469,2571.423
2010-06-03,10255.28,2303.03,1102.83,119.3281,2552.656
2010-06-04,9931.97,2219.17,1064.88,120.7344,2553.593
2010-06-07,9816.49,2173.9,1050.47,120.8594,2511.729
2010-06-08,9939.98,2170.57,1062.0,121.0313,2513.947
2010-06-09,9899.25,2158.85,1055.69,120.8594,2583.87
2010-06-10,10172.53,2218.71,1086.84,119.8438,2562.58
2010-06-11,10211.07,2243.6,1091.6,120.6563,2569.942
2010-06-17,10434.17,2307.16,1116.04,120.7188,2560.245
2010-06-18,10450.64,2309.8,1117.51,120.4375,2513.222
2010-06-21,10442.41,2289.09,1113.2,120.2969,2586.21
2010-06-22,10293.52,2261.8,1095.31,120.9063,2588.698
2010-06-23,10298.44,2254.23,1092.04,121.3594,2569.872
2010-06-24,10152.8,2217.42,1073.69,121.3281,2566.745
2010-06-25,10143.81,2223.48,1076.76,121.4844,2552.817
2010-06-28,10138.52,2220.65,1074.57,122.1406,2535.278
